connector_id,node_id,type,x,y,z,roi,confidence
59,2840,pre,4996,22331,16341,LH(R),0.964
60,4463,pre,4861,22226,16343,LH(R),0.987
61,2048,pre,4696,21708,16577,LH(R),0.994
62,428,pre,4877,21930,15641,LH(R),0.79
63,4732,pre,4649,21639,16473,LH(R),0.991
64,2847,pre,4912,21093,15157,LH(R),0.976
65,2832,pre,4994,22986,15074,LH(R),0.979
66,3737,pre,4571,23456,14250,LH(R),0.973
67,433,pre,4724,22704,15488,LH(R),0.989
68,4742,pre,4679,22780,15444,LH(R),0.993
69,4744,pre,5115,21744,15440,LH(R),0.994
70,4077,pre,5113,22573,15704,LH(R),0.986
71,1252,pre,5065,21945,15445,LH(R),0.993
72,2834,pre,4993,22951,14879,LH(R),0.976
73,476,pre,3220,21611,15286,LH(R),0.97
74,433,pre,4737,22625,15525,LH(R),0.986
75,2847,pre,4922,20961,15197,LH(R),0.973
76,1252,post,5111,21930,15427,LH(R),0.916
77,2840,post,4932,22329,16346,LH(R),0.851632
78,2851,post,4767,20971,15155,LH(R),0.97696
79,934,post,4343,21047,16308,LH(R),0.75448
80,4740,post,4204,21506,15593,LH(R),0.994152
81,2837,post,5141,22890,14588,LH(R),0.985535
82,1256,post,5573,22318,15679,LH(R),0.721415
83,4742,post,4642,22866,15384,LH(R),0.81679
84,929,post,4651,21630,16381,LH(R),0.996754
85,477,post,3159,21583,15154,LH(R),0.736625
86,2047,post,4746,21724,16461,LH(R),0.957683
87,404,pre,6650,19690,13927,LH(R),0.989
88,404,pre,6783,19777,13846,LH(R),0.983
89,404,pre,6674,19668,13883,LH(R),0.989
90,403,pre,6812,19759,13868,LH(R),0.987
91,403,pre,6858,19699,13841,LH(R),0.899
92,403,pre,6846,19732,13812,LH(R),0.989
93,403,pre,6859,19703,13793,LH(R),0.992
94,403,pre,6919,19662,13768,LH(R),0.948
95,403,pre,6803,19684,13786,LH(R),0.959
96,403,pre,6759,19706,13815,LH(R),0.99
97,403,pre,6743,19578,13861,LH(R),0.958
98,403,pre,6788,19563,13829,LH(R),0.967
99,403,pre,6856,19601,13766,LH(R),0.961
100,402,pre,6904,19552,13736,LH(R),0.982
101,402,pre,6960,19599,13725,LH(R),0.828
102,1166,pre,16924,14854,11796,CA(R),0.965
103,4477,pre,15732,12417,10596,CA(R),0.717
104,4475,pre,15481,12209,10746,CA(R),0.953
105,3751,pre,15534,12422,10589,CA(R),0.909
106,4752,pre,15514,12314,10853,CA(R),0.944
107,4477,pre,15661,12489,10679,CA(R),0.943
108,3752,pre,15483,12332,10659,CA(R),0.835
109,3749,pre,15749,12337,10716,CA(R),0.703
110,4751,pre,15500,12346,10736,CA(R),0.84
111,612,pre,15632,12321,10893,CA(R),0.839
112,4753,pre,15828,12391,10783,CA(R),0.948
113,4476,pre,15532,12064,10782,CA(R),0.914
114,2839,pre,4935,22227,16186,LH(R),0.993
115,4749,pre,5850,20377,14434,LH(R),0.982
116,2832,pre,4940,23002,15066,LH(R),0.991
117,921,pre,4810,22127,16180,LH(R),0.904
118,1405,pre,4809,23412,15136,LH(R),0.985
119,4747,pre,5004,20940,15135,LH(R),0.978
120,1404,pre,4710,23290,15296,LH(R),0.672
121,2128,pre,4015,21323,15555,LH(R),0.994
122,4076,pre,4915,22563,15725,LH(R),0.997
123,3742,pre,4789,23060,14767,LH(R),0.996
124,3741,pre,4964,23068,14876,LH(R),0.987
125,2126,pre,4219,21456,15452,LH(R),0.984
126,1256,pre,5616,22260,15623,LH(R),0.935
127,3429,pre,5200,22221,15291,LH(R),0.973
128,2126,pre,4177,21457,15499,LH(R),0.978
129,1297,pre,3889,22422,14792,LH(R),0.978
130,2127,pre,4092,21329,15481,LH(R),0.992
131,3741,pre,4829,23030,14884,LH(R),0.984
132,943,pre,3784,20577,16044,LH(R),0.992
133,2127,pre,4130,21441,15602,LH(R),0.996
134,3430,post,5175,22172,15231,LH(R),0.963897
135,608,pre,15809,12551,10827,CA(R),0.94
136,613,pre,15747,12172,10880,CA(R),0.827
137,4472,pre,15608,12092,10866,CA(R),0.893
138,4474,pre,15752,12261,10716,CA(R),0.931
139,611,pre,15731,12262,10747,CA(R),0.975
140,613,pre,15776,12263,10910,CA(R),0.978
141,608,pre,15656,12488,10916,CA(R),0.885
142,608,pre,15523,12544,10897,CA(R),0.912
143,608,pre,15521,12597,10686,CA(R),0.928
144,4751,pre,15626,12251,10674,CA(R),0.937
145,4753,pre,15772,12392,10865,CA(R),0.953
146,4752,pre,15491,12268,10864,CA(R),0.869
147,611,pre,15685,12260,10772,CA(R),0.913
148,4750,pre,15585,12176,10948,CA(R),0.876
149,612,pre,15604,12311,10949,CA(R),0.954
150,422,pre,5000,21211,15181,LH(R),0.977
151,1418,pre,4516,23376,14132,LH(R),0.994
152,2834,pre,5080,22970,14919,LH(R),0.994
153,1404,pre,4802,23328,15205,LH(R),0.995
154,1405,pre,4868,23436,15192,LH(R),0.973
155,2048,pre,4768,21761,16542,LH(R),0.943
156,2049,pre,4748,21839,16566,LH(R),0.966
157,1411,pre,4718,23741,14718,LH(R),0.992
158,1270,pre,6102,21929,15213,LH(R),0.966
159,1271,pre,6147,21931,15185,LH(R),0.961
160,467,pre,4011,22164,15470,LH(R),0.754
161,465,pre,4091,22317,15445,LH(R),0.969
162,4731,pre,6099,21877,15045,LH(R),0.898
163,3424,pre,5728,22063,15891,LH(R),0.63
164,4749,post,5866,20440,14279,LH(R),0.952975
165,1410,post,4809,23700,14814,LH(R),0.502708
166,923,pre,4781,22072,16235,LH(R),0.963
167,2118,pre,4720,21710,15625,LH(R),0.958
168,2847,pre,4968,21010,15247,LH(R),0.939
169,2846,pre,5015,21076,15049,LH(R),0.977
170,4746,pre,4950,21108,15260,LH(R),0.995
171,4076,pre,4946,22533,15627,LH(R),0.991
172,420,pre,5085,21027,15031,LH(R),0.956
173,411,pre,5905,20417,14338,LH(R),0.979
174,4749,pre,5867,20333,14399,LH(R),0.984
175,4746,pre,4864,21036,15270,LH(R),0.954
176,412,pre,5895,20506,14432,LH(R),0.784
177,2049,pre,4748,21856,16612,LH(R),0.85
178,1296,pre,3950,22497,14889,LH(R),0.965
179,1297,pre,3863,22417,14841,LH(R),0.979
180,469,pre,3867,21976,15435,LH(R),0.993
181,472,pre,3647,21831,15308,LH(R),0.903
182,3428,pre,5299,22263,15383,LH(R),0.973
183,470,pre,3800,21952,15327,LH(R),0.978
184,931,pre,4523,21505,16298,LH(R),0.967
185,1418,pre,4526,23464,14107,LH(R),0.864
186,1254,pre,5347,22148,15565,LH(R),0.918
187,933,pre,4490,21319,16351,LH(R),0.959
188,933,pre,4484,21344,16396,LH(R),0.914
189,933,pre,4400,21343,16404,LH(R),0.997
190,470,pre,3853,21932,15374,LH(R),0.854
191,944,pre,3723,20492,16044,LH(R),0.982
192,470,pre,3749,21976,15362,LH(R),0.975
193,946,pre,3509,20336,16042,LH(R),0.981
194,945,pre,3632,20407,16002,LH(R),0.96
195,945,pre,3559,20468,15958,LH(R),0.966
196,945,pre,3535,20393,15946,LH(R),0.982
197,724,post,16658,35282,26653,AL(R),0.757311
198,4738,pre,4083,21292,15602,LH(R),0.97
199,321,pre,16624,15995,13066,,0.998
200,4760,pre,16742,14905,11827,CA(R),0.907
201,1165,pre,16758,14935,11700,CA(R),0.92
202,1166,pre,16834,14889,11692,CA(R),0.916
203,4758,pre,16893,14832,11577,CA(R),0.929
204,1166,pre,16793,14873,11730,CA(R),0.913
205,1165,pre,16827,15008,11597,CA(R),0.954
206,4758,pre,16814,14871,11637,CA(R),0.978
207,1165,pre,16789,14926,11625,CA(R),0.945
208,1165,pre,16784,15041,11629,CA(R),0.98
209,1166,pre,16882,14831,11731,CA(R),0.924
210,1269,pre,6046,21964,15255,LH(R),0.996
211,3423,pre,5621,22071,15755,LH(R),0.806
212,4729,pre,6328,21972,15036,LH(R),0.989
213,2055,pre,5056,22112,16780,LH(R),0.986
214,3741,pre,4829,23099,14836,LH(R),0.993
215,923,pre,4780,22093,16328,LH(R),0.876
216,922,pre,4753,22130,16245,LH(R),0.99
217,4734,pre,4769,23042,14647,LH(R),0.996
218,2837,pre,5116,22826,14672,LH(R),0.974
219,3742,pre,4834,23034,14678,LH(R),0.981
220,1416,pre,4620,23374,14293,LH(R),0.981
221,471,pre,3732,21930,15444,LH(R),0.981
222,466,pre,4084,22272,15437,LH(R),0.967
223,434,pre,4680,22843,15518,LH(R),0.984
224,1296,pre,3989,22504,14883,LH(R),0.821
225,1402,pre,4699,23081,15275,LH(R),0.995
226,472,pre,3689,21884,15434,LH(R),0.991
227,4729,pre,6353,22014,14990,LH(R),0.956
228,1274,pre,6277,21954,14956,LH(R),0.992
229,947,post,3330,20240,15978,LH(R),0.842598
230,2056,pre,5068,22143,16841,LH(R),0.917
231,3423,pre,5644,22037,15728,LH(R),0.986
232,4733,pre,5270,22955,14602,LH(R),0.955
233,4733,pre,5269,22927,14616,LH(R),0.963
234,1272,pre,6261,21949,15121,LH(R),0.983
235,3885,pre,16723,35913,25427,AL(R),0.954
236,838,pre,16370,36523,25824,AL(R),0.641
237,808,pre,14736,36401,25821,AL(R),0.938
238,2704,pre,16788,35881,25388,AL(R),0.959
239,811,pre,14758,36519,25681,AL(R),0.875
240,4079,pre,14831,36535,25673,AL(R),0.958
241,2492,pre,15601,35312,25625,AL(R),0.983
242,4358,pre,15784,34557,25034,AL(R),0.938
243,502,pre,16805,36118,26676,AL(R),0.99
244,4689,pre,17193,35884,25846,AL(R),0.994
245,738,pre,17190,36008,25736,AL(R),0.995
246,2704,pre,16769,35815,25374,AL(R),0.912
247,739,pre,17219,36109,25714,AL(R),0.974
248,4805,pre,16165,36613,25611,AL(R),0.818
249,2133,pre,15629,36677,25891,AL(R),0.997
250,4689,pre,17149,35793,25869,AL(R),0.989
251,4782,pre,15264,36259,26275,AL(R),0.988
252,761,pre,16860,35694,25109,AL(R),0.989
253,2214,pre,15967,35068,25284,AL(R),0.923
254,3057,pre,16364,36397,26018,AL(R),0.992
255,4436,pre,16507,35061,26237,AL(R),0.986
256,806,pre,14660,36263,25862,AL(R),0.677
257,3122,pre,14762,36266,25909,AL(R),0.982
258,695,pre,15709,34863,24971,AL(R),0.994
259,3607,pre,14914,36058,26349,AL(R),0.976
260,994,pre,16582,35040,26051,AL(R),0.986
261,3607,pre,14903,36129,26412,AL(R),0.959
262,4808,pre,14978,36209,26513,AL(R),0.995
263,2296,pre,15016,36476,26394,AL(R),0.989
264,3607,pre,14949,36136,26435,AL(R),0.924
265,2033,post,16535,34791,26377,AL(R),0.765222
266,2474,post,16919,36395,26355,AL(R),0.848528
267,3181,post,15220,35212,27269,AL(R),0.990332
268,2795,post,15829,34222,26786,AL(R),0.958
269,773,post,16631,35646,24470,AL(R),0.779544
270,2057,pre,5268,22116,16857,LH(R),0.946
271,2058,pre,5323,22151,16906,LH(R),0.99
272,375,pre,10144,18025,12260,SCL(R),0.984
273,376,pre,9888,18087,12363,SCL(R),0.971
274,376,pre,10001,18041,12342,SCL(R),0.974
275,376,pre,9984,17989,12341,SCL(R),0.996
276,376,pre,9846,18025,12326,SCL(R),0.969
277,376,pre,9878,17995,12329,SCL(R),0.979
278,376,pre,10061,18060,12325,SCL(R),0.988
279,376,pre,9908,17973,12318,,0.984
280,375,pre,10048,17994,12318,SCL(R),0.952
281,376,pre,10020,18073,12303,SCL(R),0.97
282,376,pre,9965,17952,12306,,0.981
283,377,pre,9799,18076,12295,SCL(R),0.994
284,375,pre,10069,17909,12281,,0.943
285,376,pre,10046,18078,12265,SCL(R),0.951
286,414,post,5681,20647,14761,LH(R),0.817
287,4480,pre,15885,15771,12374,,0.865
288,933,pre,4430,21283,16424,LH(R),0.951
289,934,post,4296,21248,16347,LH(R),0.633523
290,467,pre,3985,22196,15423,LH(R),0.996
291,2127,pre,4136,21345,15465,LH(R),0.937
292,1254,pre,5288,22094,15486,LH(R),0.993
293,445,post,4719,22829,15917,LH(R),0.59449
294,2841,pre,4956,22506,16348,LH(R),0.992
295,1255,pre,5479,22201,15682,LH(R),0.974
296,4735,pre,5261,22713,16450,LH(R),0.719
297,2843,pre,5113,22703,16452,LH(R),0.992
298,1279,pre,5009,22967,15310,LH(R),0.989
299,2846,pre,5001,20986,15212,LH(R),0.996
300,411,pre,5945,20509,14373,LH(R),0.993
301,2842,post,5089,22530,16489,LH(R),0.92125
302,1279,post,4945,22968,15241,LH(R),0.996865
303,1420,post,4484,23587,14024,LH(R),0.976887
304,1406,post,4871,23475,15135,LH(R),0.999978
305,1413,post,4731,23577,14538,LH(R),0.99444
306,1256,post,5525,22151,15598,LH(R),0.938382
307,4735,post,5235,22701,16448,LH(R),0.871
308,412,post,5880,20536,14398,LH(R),0.962635
309,3423,post,5590,22088,15817,LH(R),0.564884
310,2074,post,4221,23163,14737,LH(R),0.734772
311,4078,post,5106,22715,15710,LH(R),0.992731
312,934,pre,4399,21153,16301,LH(R),0.99
313,4461,pre,5083,22602,16518,LH(R),0.996
314,1271,pre,6073,21856,15102,LH(R),0.865
315,1268,post,6020,21957,15307,LH(R),0.853461
316,1256,pre,5548,22168,15576,LH(R),0.983
317,411,pre,6059,20434,14381,LH(R),0.989
318,375,pre,10094,18064,12218,SCL(R),0.88
319,3742,pre,4838,22995,14777,LH(R),0.997
320,2835,pre,5076,22846,14807,LH(R),0.972
321,926,pre,4743,21880,16314,LH(R),0.997
322,432,pre,4810,22574,15686,LH(R),0.959
323,4076,pre,4878,22576,15726,LH(R),0.993
324,1271,pre,6156,21944,15050,LH(R),0.948
325,4077,pre,5173,22649,15675,LH(R),0.981
326,4725,post,3904,21819,15405,LH(R),0.46849722
327,374,post,10318,17754,12271,,0.700344
328,1252,post,5091,21976,15417,LH(R),0.794915
329,2128,post,4031,21432,15539,LH(R),0.954638
330,926,post,4694,21800,16358,LH(R),0.930106
331,2835,post,5031,22840,14798,LH(R),0.995534
332,927,post,4644,21770,16359,LH(R),0.326039
333,3737,post,4452,23463,14199,LH(R),0.86208
334,4731,post,6119,21877,15011,LH(R),0.954041
335,2071,post,4516,23152,14816,LH(R),0.960278
336,3743,post,4810,22991,14843,LH(R),0.882983
337,893,pre,15661,35500,25580,AL(R),0.986
338,2777,pre,16534,34946,25490,AL(R),0.994
339,4436,pre,16437,34972,26318,AL(R),0.994
340,4599,pre,14807,35795,26082,AL(R),0.809
341,1317,pre,15230,34848,26882,AL(R),0.912
342,4061,pre,16544,34909,26025,AL(R),0.946
343,1493,pre,15128,35156,24932,AL(R),0.975
344,1392,post,16973,36797,26289,AL(R),0.984399
345,1394,post,16974,36800,26332,AL(R),0.45529354
346,2033,post,16529,34788,26388,AL(R),0.407108
347,502,post,16766,36175,26658,AL(R),0.761515
348,899,post,15401,35578,25414,AL(R),0.906631
349,313,post,17529,16302,13541,,0.7101
350,339,post,14558,16285,12012,,0.997
351,4746,pre,4874,21095,15268,LH(R),0.997
352,4760,pre,16788,15026,12011,CA(R),0.994
353,4760,pre,16806,15060,11967,CA(R),0.973
354,4760,pre,16802,14939,11975,CA(R),0.961
355,1166,pre,16920,14915,11848,CA(R),0.895
356,4728,pre,4272,21129,16356,LH(R),0.988
357,4731,pre,6186,21880,15035,LH(R),0.939
358,2058,pre,5233,22277,16942,LH(R),0.951
359,1163,pre,16817,15178,11818,CA(R),0.977
360,1164,pre,16877,15113,11784,CA(R),0.957
361,4759,pre,16932,15028,11761,CA(R),0.99
362,1164,pre,16766,15096,11692,CA(R),0.988
363,1165,pre,16910,14988,11681,CA(R),0.97
364,1167,pre,16944,14821,11673,CA(R),0.975
365,608,pre,15478,12573,10747,CA(R),0.787
366,608,pre,15548,12650,10786,CA(R),0.734
367,4749,pre,5903,20291,14351,LH(R),0.985
368,1296,pre,3977,22531,14835,LH(R),0.948
369,4457,pre,4538,23341,14097,LH(R),0.976
370,4739,pre,4794,23102,15384,LH(R),0.989
371,1271,pre,6072,21918,15086,LH(R),0.893
372,4738,pre,4096,21313,15662,LH(R),0.984
373,2357,pre,16705,36043,25445,AL(R),0.965
374,764,pre,16848,35695,24903,AL(R),0.992
375,4104,pre,17037,35726,25004,AL(R),0.987
376,3176,post,15080,35068,27072,AL(R),0.977093
377,4086,post,14714,36436,25499,AL(R),0.47263336
378,4715,pre,16317,34321,26110,AL(R),0.841
379,3260,pre,14914,35893,26313,AL(R),0.992
380,674,post,16360,34333,26389,AL(R),0.993075
381,1613,post,17049,36769,25708,AL(R),0.964926
382,1027,post,15253,36980,25973,AL(R),0.842072
383,3425,pre,5786,22018,16016,LH(R),0.986
384,1133,pre,14699,15152,11166,CA(R),0.908
385,1134,pre,14581,15194,11110,CA(R),0.986
386,1134,pre,14664,15033,11059,CA(R),0.939
387,1133,pre,14699,15042,11142,CA(R),0.958
388,4757,pre,14587,15032,11120,CA(R),0.988
389,1134,pre,14719,15167,11065,CA(R),0.821
390,1135,pre,14510,15109,11054,CA(R),0.931
391,1135,pre,14520,15197,11023,CA(R),0.975
392,4756,pre,14713,15172,10938,CA(R),0.986
393,4755,pre,14460,14957,10982,CA(R),0.99
394,4757,pre,14553,14989,11020,CA(R),0.963
395,1135,pre,14546,15269,10960,CA(R),0.984
396,934,pre,4397,21115,16363,LH(R),0.966
397,2117,pre,4809,21732,15607,LH(R),0.993
398,2118,pre,4763,21721,15589,LH(R),0.959
399,2072,pre,4358,23152,14766,LH(R),0.974
400,4463,pre,4912,22184,16258,LH(R),0.976
401,4747,pre,5028,21004,15085,LH(R),0.879
402,2846,pre,4923,20982,15101,LH(R),0.979
403,1410,pre,4758,23712,14826,LH(R),0.995
404,1410,pre,4738,23714,14823,LH(R),0.908
405,779,post,15313,35959,27155,AL(R),0.398
406,4756,pre,14680,15210,10953,CA(R),0.885
407,4754,pre,14556,14960,10896,CA(R),0.977
408,4756,pre,14665,15182,10887,CA(R),0.959
409,1136,pre,14535,15241,10920,CA(R),0.963
410,1137,pre,14504,14972,10829,CA(R),0.926
411,1137,pre,14495,15158,10846,CA(R),0.985
412,1137,pre,14478,15044,10814,CA(R),0.954
413,1136,pre,14459,15194,10924,CA(R),0.975
414,4755,pre,14388,14975,10898,CA(R),0.953
415,4754,pre,14622,14982,10886,CA(R),0.983
416,607,pre,15683,12744,10817,CA(R),0.91
417,607,pre,15659,12734,10789,CA(R),0.975
418,608,pre,15763,12638,10830,CA(R),0.902
419,4753,pre,15852,12472,10802,CA(R),0.879
420,4477,pre,15783,12439,10640,CA(R),0.741
421,4477,pre,15751,12517,10648,CA(R),0.924
422,612,post,15667,12326,10878,CA(R),0.905451
423,607,pre,15463,12653,10857,CA(R),0.961
424,612,pre,15692,12260,10827,CA(R),0.863
425,475,pre,3383,21824,15306,LH(R),0.958
426,475,pre,3389,21874,15218,LH(R),0.977
427,403,post,6832,19580,13890,LH(R),0.94
428,3024,post,15391,34319,24992,AL(R),0.490964
429,4752,pre,15489,12461,10816,CA(R),0.941
430,609,pre,15678,12377,10858,CA(R),0.869
431,608,pre,15489,12454,10767,CA(R),0.781
432,608,pre,15749,12573,10774,CA(R),0.988
433,608,pre,15555,12586,10717,CA(R),0.935
434,4477,pre,15771,12506,10743,CA(R),0.711
435,608,pre,15481,12589,10722,CA(R),0.757
436,4751,pre,15557,12305,10700,CA(R),0.972
437,3750,pre,15584,12436,10594,CA(R),0.93
438,1577,pre,14614,36035,26257,AL(R),0.986
439,416,pre,5491,20750,14730,LH(R),0.611
440,2999,post,15192,36287,26452,AL(R),0.913
441,4750,pre,15672,12188,10920,CA(R),0.934
442,4471,pre,15646,12140,10870,CA(R),0.929
443,2840,pre,4962,22417,16289,LH(R),0.982
444,888,pre,15645,35226,25618,AL(R),0.921
445,4743,pre,4773,21798,15646,LH(R),0.994
446,4465,pre,5100,22234,15339,LH(R),0.994
447,3707,pre,16070,34292,25969,AL(R),0.993
448,1410,pre,4765,23668,14861,LH(R),0.96
449,2839,pre,4928,22311,16240,LH(R),0.826
450,2072,pre,4316,23047,14728,LH(R),0.988
451,691,pre,15757,34468,25132,AL(R),0.966
452,1352,pre,15527,34378,25085,AL(R),0.993
453,2018,pre,15664,35163,25548,AL(R),0.989
454,691,pre,15720,34548,25258,AL(R),0.994
455,3245,pre,15745,36000,26725,AL(R),0.994
456,3741,pre,4901,23005,14806,LH(R),0.997
457,930,pre,4565,21535,16314,LH(R),0.825
458,1619,pre,16449,34921,26655,AL(R),0.989
459,933,pre,4400,21300,16312,LH(R),0.983
460,2019,pre,15748,35176,25431,AL(R),0.997
461,435,pre,4815,23083,15593,LH(R),0.991
462,4818,pre,16221,35680,27008,AL(R),0.983
463,4655,pre,15575,35122,25507,AL(R),0.997
464,4041,pre,15650,34428,25281,AL(R),0.946
465,1416,pre,4662,23444,14236,LH(R),0.984
466,2835,pre,5083,22901,14876,LH(R),0.996
467,3424,pre,5642,21955,15887,LH(R),0.989
468,2058,pre,5310,22211,17011,LH(R),0.989
469,4822,pre,16508,36552,25989,AL(R),0.986
470,693,pre,15617,34594,25086,AL(R),0.988
471,2454,pre,16562,36542,24927,AL(R),0.946
472,3930,pre,16087,35049,25291,AL(R),0.979
473,3424,pre,5653,22004,15966,LH(R),0.991
474,2060,pre,5396,22350,17001,LH(R),0.987
475,2455,pre,16616,36555,24973,AL(R),0.834
476,947,pre,3409,20253,15945,LH(R),0.983
477,1403,pre,4744,23171,15305,LH(R),0.991
478,3000,pre,15949,35118,27496,AL(R),0.968
479,3425,pre,5714,22047,16040,LH(R),0.985
480,2117,pre,4784,21797,15545,LH(R),0.843
481,695,pre,15531,34790,24943,AL(R),0.969
482,4283,pre,15143,36302,26568,AL(R),0.99
483,1460,pre,17207,35116,25889,AL(R),0.995
484,4667,post,15549,34664,25017,AL(R),0.765733
485,1355,post,15413,34402,24979,AL(R),0.624591
486,1355,post,15401,34411,24926,AL(R),0.800958
487,3027,post,15339,34366,24942,AL(R),0.883644
488,702,post,15431,35228,24776,AL(R),0.648641
489,4675,post,16593,34916,25416,AL(R),0.45046735
490,4820,post,15783,35090,25576,AL(R),0.754426
491,1494,post,15167,35214,25003,AL(R),0.981371
492,4656,post,15536,35076,25473,AL(R),0.840931
493,1352,post,15549,34353,25102,AL(R),0.951394
494,2021,post,15639,35119,25362,AL(R),0.771361
495,2752,post,15573,35120,25333,AL(R),0.912444
496,2209,post,15872,35151,25542,AL(R),0.852
497,2978,post,15362,35125,24686,AL(R),0.935113
498,4820,post,15759,35089,25603,AL(R),0.95607
499,1288,post,4560,22732,15092,LH(R),0.394053
500,3447,pre,16836,35860,24737,AL(R),0.955
501,766,pre,16908,35738,24771,AL(R),0.998
502,3751,pre,15576,12307,10533,CA(R),0.967
503,932,pre,4491,21450,16307,LH(R),0.846
504,1277,pre,4952,22760,15470,LH(R),0.965
505,4480,post,15851,15775,12361,,0.750273
506,2839,pre,4972,22286,16208,LH(R),0.99
507,433,pre,4825,22746,15597,LH(R),0.992
508,3424,pre,5703,22110,15947,LH(R),0.88
509,1272,pre,6245,22003,15043,LH(R),0.979
510,2840,post,5007,22339,16250,LH(R),0.426336
511,4760,pre,16852,15082,11891,CA(R),0.993
512,342,post,14204,16313,11866,,0.999837
513,341,post,14356,16272,11927,,0.703926
514,4478,post,15820,12455,10616,CA(R),0.863438
515,1417,pre,4608,23362,14226,LH(R),0.972
516,1272,pre,6211,21992,15160,LH(R),0.93
517,1251,pre,5124,21855,15522,LH(R),0.984
518,4463,pre,4804,22211,16303,LH(R),0.978
519,1298,pre,3803,22407,14802,LH(R),0.975
520,1410,pre,4707,23613,14794,LH(R),0.829
521,2842,pre,5021,22517,16523,LH(R),0.817
522,925,pre,4719,21935,16376,LH(R),0.764
523,4740,pre,4207,21396,15596,LH(R),0.988
524,945,pre,3470,20440,16020,LH(R),0.89
525,4077,pre,5066,22645,15771,LH(R),0.98
526,3429,pre,5183,22279,15286,LH(R),0.939
527,409,post,6180,20175,14216,LH(R),0.727295
528,1411,post,4677,23696,14666,LH(R),0.95309
529,424,post,5051,21668,15369,LH(R),0.964616
530,4732,post,4617,21645,16548,LH(R),0.978769
531,1401,post,4725,23011,15283,LH(R),0.925256
532,2048,post,4675,21811,16510,LH(R),0.837747
533,927,post,4653,21773,16420,LH(R),0.942635
534,2053,post,4901,21908,16693,LH(R),0.823737
535,409,post,6228,20181,14279,LH(R),0.689298
536,4727,post,4344,23070,14642,LH(R),0.997602
537,1292,post,4347,22631,15045,LH(R),0.975732
538,1418,post,4582,23488,14136,LH(R),0.784762
539,4725,post,3870,21841,15393,LH(R),0.688731
540,926,post,4751,21875,16380,LH(R),0.937756
541,1421,post,4576,23660,13936,LH(R),0.843899
542,4744,post,5135,21710,15426,LH(R),0.991407
543,926,post,4665,21886,16386,LH(R),0.978128
