connector_id,node_id,type,x,y,z,roi,confidence
67,1456,pre,5662,22043,15473,LH(R),0.971
68,2636,pre,4752,23395,14266,LH(R),0.981
69,2638,pre,4724,23597,14140,LH(R),0.989
70,426,pre,4851,23235,15247,LH(R),0.975
71,2637,pre,4734,23473,14161,LH(R),0.992
72,1411,pre,4099,21105,16051,LH(R),0.986
73,3275,pre,4987,22139,15336,LH(R),0.776
74,464,pre,3933,22396,14988,LH(R),0.978
75,4402,pre,4985,21967,15766,LH(R),0.967
76,411,pre,5084,21718,15658,LH(R),0.992
77,4405,pre,6040,20201,14138,LH(R),0.954
78,4395,pre,4447,22732,15817,LH(R),0.974
79,3275,pre,5008,22156,15339,LH(R),0.96
80,411,pre,5002,21611,15652,LH(R),0.969
81,2232,post,4455,22773,15881,LH(R),0.84225
82,426,post,4911,23275,15253,LH(R),0.453
83,3280,post,6275,20160,14027,LH(R),0.688421
84,3530,pre,5122,22082,17138,LH(R),0.958
85,4393,pre,5561,21853,15455,LH(R),0.964
86,1453,pre,5648,21921,15481,LH(R),0.994
87,2230,pre,4469,22750,15740,LH(R),0.981
88,4391,pre,4588,22852,15994,LH(R),0.981
89,1452,pre,5563,21837,15503,LH(R),0.981
90,424,pre,4948,23164,15454,LH(R),0.992
91,424,pre,4910,23148,15456,LH(R),0.983
92,3529,pre,5115,22200,17033,LH(R),0.97
93,4403,pre,4957,22367,15779,LH(R),0.978
94,1410,pre,4178,21076,16040,LH(R),0.977
95,4394,pre,4597,22849,15910,LH(R),0.959
96,3534,pre,4882,23089,15686,LH(R),0.973
97,1409,pre,4339,21115,15985,LH(R),0.987
98,1409,pre,4307,21152,15952,LH(R),0.995
99,4397,pre,4196,21046,16116,LH(R),0.985
100,4390,pre,5733,21900,15409,LH(R),0.987
101,3537,pre,4995,22412,15738,LH(R),0.96
102,1409,pre,4212,21102,15927,LH(R),0.974
103,398,pre,6024,20230,14234,LH(R),0.991
104,461,pre,4021,22475,14926,LH(R),0.979
105,463,pre,3821,22267,14898,LH(R),0.994
106,4188,pre,5184,22007,16082,LH(R),0.83
107,2639,pre,4722,23632,14098,LH(R),0.923
108,465,pre,3990,22396,15017,LH(R),0.95
109,2635,pre,4890,23423,14421,LH(R),0.965
110,3905,pre,4344,21155,16207,LH(R),0.926
111,4404,pre,5148,20860,14947,LH(R),0.994
112,4397,post,4318,21105,16199,LH(R),0.617
113,2134,pre,5608,21664,16106,LH(R),0.985
114,2135,pre,5689,21726,16137,LH(R),0.967
115,425,pre,4827,23144,15325,LH(R),0.986
116,411,pre,4968,21670,15614,LH(R),0.984
117,1872,pre,4810,23122,15242,LH(R),0.971
118,403,pre,5481,20613,14699,LH(R),0.834
119,4185,post,4218,20975,15740,LH(R),0.968568
120,440,post,4610,23204,14666,LH(R),0.475727
121,2135,pre,5722,21681,16123,LH(R),0.934
122,1455,pre,5738,21951,15522,LH(R),0.989
123,1455,pre,5817,21990,15528,LH(R),0.956
124,1006,pre,4936,22227,16852,LH(R),0.979
125,2742,pre,16838,36207,26492,AL(R),0.983
126,1134,pre,16742,36124,26564,AL(R),0.999
127,505,pre,15211,36406,25935,AL(R),0.999
128,2965,pre,16577,35809,25923,AL(R),0.99
129,3861,pre,15280,34494,26334,AL(R),0.985
130,2209,pre,16764,35180,25108,AL(R),0.995
131,1369,pre,16506,35006,24943,AL(R),0.996
132,4449,pre,16557,35556,24587,AL(R),0.997
133,2805,pre,16675,34412,25853,AL(R),0.991
134,3796,pre,15513,34906,26753,AL(R),0.998
135,4373,pre,16124,34359,27021,AL(R),0.995
136,2705,pre,15212,35411,25938,AL(R),0.823
137,3736,post,16904,36388,26355,AL(R),0.906454
138,635,post,16609,35556,24507,AL(R),0.92896
139,4124,post,16429,34631,25120,AL(R),0.605084
140,3176,post,15623,35821,27060,AL(R),0.922643
141,368,pre,9254,17977,12534,,0.697
142,366,pre,9676,17701,12499,SCL(R),0.757
143,3284,pre,9760,17820,12486,SCL(R),0.995
144,366,post,9675,17729,12498,SCL(R),0.99088
145,366,pre,9740,17703,12492,SCL(R),0.987
146,3284,pre,9693,17793,12483,SCL(R),0.627
147,4406,pre,9645,17841,12455,,0.96
148,4406,pre,9773,17843,12456,SCL(R),0.977
149,3285,pre,9840,17796,12440,SCL(R),0.986
150,366,pre,9700,17640,12433,,0.982
151,4406,pre,9719,17815,12426,,0.994
152,3284,pre,9825,17795,12400,,0.995
153,366,post,9712,17671,12421,,0.914
154,3284,post,9839,17760,12390,,0.604248
155,366,pre,9606,17656,12466,,0.974
156,871,pre,16437,15497,11076,CA(R),0.831
157,869,pre,16176,15625,10919,CA(R),0.987
158,868,pre,16144,15688,11060,CA(R),0.969
159,872,pre,16509,15516,10970,CA(R),0.977
160,869,pre,16248,15550,10973,CA(R),0.984
161,871,pre,16439,15421,10973,CA(R),0.99
162,871,pre,16372,15400,10972,CA(R),0.974
163,872,pre,16513,15406,10977,CA(R),0.99
164,869,pre,16360,15603,11106,CA(R),0.968
165,3916,pre,16320,15703,10944,CA(R),0.958
166,869,pre,16241,15729,11081,CA(R),0.985
167,869,pre,16238,15607,10898,CA(R),0.987
168,4408,pre,15101,13035,11270,CA(R),0.868
169,4408,pre,15122,12925,11165,CA(R),0.992
170,1122,pre,15216,13126,11030,CA(R),0.949
171,1122,pre,15113,13141,11231,CA(R),0.95
172,1122,pre,15254,13021,11110,CA(R),0.883
173,2637,pre,4840,23418,14178,LH(R),0.985
174,3905,pre,4355,21157,16077,LH(R),0.972
175,1001,pre,5176,22511,16370,LH(R),0.987
176,2125,pre,5149,21487,15713,LH(R),0.988
177,1884,pre,5074,22770,14587,LH(R),0.991
178,1002,post,5126,22516,16509,LH(R),0.972499
179,3281,post,6227,20332,14038,LH(R),0.873231
180,4387,post,4420,21477,16860,LH(R),0.892423
181,4188,post,5239,22080,16092,LH(R),0.699515
182,1880,post,4806,22703,14724,LH(R),0.999131
183,1887,post,5220,23076,14247,LH(R),0.975405
184,1888,post,5167,22972,14184,LH(R),0.980925
185,1872,post,4822,23047,15065,LH(R),0.964147
186,990,post,4959,22316,15839,LH(R),0.98835
187,1008,post,4709,22094,16869,LH(R),0.935855
188,4401,post,5109,22131,16026,LH(R),0.970772
189,2126,post,5110,21458,15757,LH(R),0.983836
190,2133,pre,5598,21590,16115,LH(R),0.965
191,1452,pre,5580,21844,15537,LH(R),0.992
192,1004,pre,5109,22402,16710,LH(R),0.981
193,2134,pre,5699,21638,16189,LH(R),0.974
194,1003,pre,5141,22544,16611,LH(R),0.975
195,1435,pre,6324,21560,14371,LH(R),0.977
196,1456,pre,5797,22071,15516,LH(R),0.984
197,1456,pre,5733,22065,15440,LH(R),0.969
198,1456,pre,5615,22072,15551,LH(R),0.965
199,394,post,6400,19822,14135,LH(R),0.992365
200,393,post,6423,19779,14116,LH(R),0.775251
201,1873,pre,4842,23022,15083,LH(R),0.99
202,2633,pre,5002,23374,14536,LH(R),0.908
203,432,pre,5092,23295,14835,LH(R),0.962
204,433,post,5146,23363,14745,LH(R),0.551306
205,433,post,5102,23360,14691,LH(R),0.824
206,3287,post,9795,17876,12533,SCL(R),0.752852
207,4184,post,4233,21065,15768,LH(R),0.977254
208,1396,post,4741,21216,15482,LH(R),0.64164
209,3281,post,6181,20363,14006,LH(R),0.663639
210,404,post,5331,20721,14842,LH(R),0.772333
211,1841,pre,16710,34890,26104,AL(R),0.99
212,913,pre,16452,36608,26333,AL(R),0.993
213,2099,pre,15652,34935,26622,AL(R),0.993
214,1219,pre,15282,35477,25733,AL(R),0.996
215,1219,pre,15212,35492,25712,AL(R),0.995
216,492,pre,15725,36229,26503,AL(R),0.952
217,495,pre,15555,36366,26501,AL(R),0.966
218,2603,pre,15583,34940,26779,AL(R),0.94
219,3061,post,16039,34606,27159,AL(R),0.981077
220,4311,post,16764,36188,26643,AL(R),0.984327
221,1583,post,16244,34803,27647,AL(R),0.976
222,1023,pre,4154,21491,16839,LH(R),0.946
223,325,pre,15024,15930,11997,,0.627
224,1122,pre,15048,13086,11236,CA(R),0.896
225,4409,pre,15124,13231,11204,CA(R),0.976
226,4410,pre,15299,13544,11167,CA(R),0.986
227,4408,pre,15158,12939,11290,CA(R),0.947
228,1121,pre,15344,13171,11199,CA(R),0.988
229,1122,pre,15069,13166,11125,CA(R),0.947
230,1121,pre,15345,13246,11167,CA(R),0.976
231,4195,pre,15155,13321,11227,CA(R),0.958
232,4410,pre,15296,13377,11207,CA(R),0.995
233,1118,pre,15235,13647,11192,CA(R),0.991
234,4410,pre,15334,13428,11140,CA(R),0.99
235,4410,pre,15221,13483,11183,CA(R),0.947
236,1455,pre,5812,22019,15450,LH(R),0.967
237,2134,pre,5629,21728,16236,LH(R),0.97
238,1438,pre,5008,22094,15723,LH(R),0.987
239,1100,post,15138,15533,11751,CA(R),0.995149
240,1115,pre,15096,13967,11250,CA(R),0.986
241,3541,pre,14893,14674,11213,CA(R),0.985
242,1112,pre,14873,14411,11128,CA(R),0.978
243,1113,pre,15038,14253,11235,CA(R),0.985
244,1111,pre,15060,14551,11234,CA(R),0.963
245,1112,pre,15070,14455,11235,CA(R),0.994
246,1112,pre,15053,14451,11181,CA(R),0.988
247,3541,pre,14889,14624,11168,CA(R),0.993
248,1111,pre,15014,14603,11185,CA(R),0.92
249,3541,pre,14825,14566,11176,CA(R),0.987
250,1114,pre,14977,14101,11225,CA(R),0.972
251,1112,pre,14881,14469,11131,CA(R),0.989
252,1439,pre,5024,22030,16003,LH(R),0.877
253,462,pre,3984,22348,14875,LH(R),0.979
254,2633,pre,5059,23431,14681,LH(R),0.987
255,4180,pre,5127,23462,14830,LH(R),0.983
256,4180,pre,5156,23421,14838,LH(R),0.986
257,999,pre,5106,22524,16225,LH(R),0.955
258,3280,pre,6197,20305,14054,LH(R),0.99
259,505,pre,15247,36461,25945,AL(R),0.959
260,4100,post,16854,36393,26520,AL(R),0.762412
261,621,post,16790,34551,25810,AL(R),0.808011
262,869,pre,16229,15747,10973,CA(R),0.985
263,869,pre,16340,15636,11111,CA(R),0.978
264,869,pre,16255,15552,11087,CA(R),0.969
265,871,post,16410,15486,11083,CA(R),0.887462
266,3916,pre,16289,15713,10985,CA(R),0.962
267,870,pre,16312,15476,11050,CA(R),0.949
268,4407,pre,16446,15581,10932,CA(R),0.981
269,869,post,16255,15624,11091,CA(R),0.999329
270,868,post,16188,15646,11103,CA(R),0.847003
271,868,pre,16117,15638,11054,CA(R),0.94
272,1111,pre,14973,14593,11347,CA(R),0.992
273,1110,pre,14983,14772,11299,CA(R),0.988
274,1110,pre,15038,14682,11299,CA(R),0.993
275,1110,pre,14918,14736,11261,CA(R),0.981
276,1112,pre,15013,14336,11227,CA(R),0.976
277,1113,pre,15036,14290,11127,CA(R),0.986
278,1117,pre,15150,13796,11251,CA(R),0.977
279,1118,pre,15210,13694,11127,CA(R),0.986
280,1119,pre,15280,13629,11099,CA(R),0.992
281,4410,pre,15294,13467,11193,CA(R),0.974
282,1121,pre,15331,13258,11087,CA(R),0.99
283,1121,pre,15304,13233,11067,CA(R),0.978
284,1121,pre,15296,13146,11092,CA(R),0.987
285,4195,pre,15179,13366,11230,CA(R),0.91
286,1121,pre,15260,13153,11204,CA(R),0.872
287,4409,pre,15095,13241,11182,CA(R),0.889
288,4409,pre,15106,13324,11122,CA(R),0.932
289,1120,pre,15290,13369,11083,CA(R),0.974
290,1119,pre,15267,13462,11054,CA(R),0.992
291,1121,pre,15249,13157,11018,CA(R),0.838
292,1120,pre,15201,13360,11025,CA(R),0.981
293,1121,pre,15316,13108,11173,CA(R),0.961
294,4408,post,15132,13092,11263,CA(R),0.343578
295,4408,pre,15207,12985,11249,CA(R),0.976
296,1123,pre,15052,12993,11137,CA(R),0.987
297,1123,pre,15067,12953,11128,CA(R),0.988
298,1122,pre,15209,12982,11095,CA(R),0.974
299,1122,pre,15163,13041,11058,CA(R),0.961
300,1003,pre,5261,22499,16674,LH(R),0.915
301,4402,pre,4962,22003,15734,LH(R),0.987
302,1023,pre,4247,21382,16833,LH(R),0.965
303,1361,pre,15448,36655,26305,AL(R),0.995
304,800,pre,15355,34828,25698,AL(R),0.97
305,1321,pre,16088,37090,25611,AL(R),0.625
306,870,post,16301,15554,10896,CA(R),0.755597
307,4408,post,15149,12876,11255,CA(R),0.872102
308,1362,pre,15384,36709,26270,AL(R),0.957
309,1268,pre,16876,35324,24563,AL(R),0.812
310,4268,pre,15583,35924,24445,AL(R),0.996
311,1171,post,15631,35941,25677,AL(R),0.843635
312,541,post,15186,36388,26417,AL(R),0.980724
313,1268,post,16900,35329,24564,AL(R),0.72741
314,1439,post,5042,22112,15909,LH(R),0.588793
315,1972,post,16895,35318,24632,AL(R),0.909789
316,1773,pre,15059,35827,25767,AL(R),0.996
317,1168,pre,15728,35930,25714,AL(R),0.904
318,1158,pre,16002,35876,25983,AL(R),0.987
319,1589,pre,15159,36498,25573,AL(R),0.972
320,2240,pre,15361,36443,25680,AL(R),0.932
321,2438,pre,15148,35358,24869,AL(R),0.989
322,4385,post,3952,22586,14783,LH(R),0.877668
323,1944,post,15621,36373,24709,AL(R),0.957968
324,1157,post,16049,35878,26015,AL(R),0.763416
325,1947,post,15606,36471,24777,AL(R),0.937985
326,514,post,15135,36326,25996,AL(R),0.336563
327,1121,post,15360,13280,11017,CA(R),0.994708
328,4398,pre,4452,22682,15630,LH(R),0.993
329,3532,pre,5357,22198,17135,LH(R),0.723
330,687,pre,16372,36257,26460,AL(R),0.999
331,3829,pre,16530,36138,26616,AL(R),0.994
332,2133,pre,5504,21590,16113,LH(R),0.952
333,1507,pre,15815,34915,25567,AL(R),0.996
334,3274,pre,5029,22197,15448,LH(R),0.974
335,1436,pre,6449,21687,14472,LH(R),0.993
336,2250,pre,15405,35647,24878,AL(R),0.986
337,2125,pre,5049,21457,15680,LH(R),0.988
338,4346,pre,16462,35234,24778,AL(R),0.999
339,2153,pre,15569,34987,25551,AL(R),0.985
340,2133,pre,5569,21617,16220,LH(R),0.991
341,411,pre,4993,21503,15599,LH(R),0.995
342,1803,pre,16104,36567,26530,AL(R),0.996
343,4428,pre,15957,36264,24870,AL(R),0.873
344,691,pre,16358,36368,26301,AL(R),0.975
345,468,pre,16611,34317,26489,AL(R),0.672
346,4190,pre,4927,22108,15392,LH(R),0.989
347,1907,pre,15272,34752,25643,AL(R),0.889
348,2128,pre,5187,21466,15867,LH(R),0.989
349,1441,pre,5339,21980,16045,LH(R),0.961
350,4190,pre,4932,22079,15484,LH(R),0.994
351,3274,pre,5013,22205,15387,LH(R),0.909
352,831,pre,16245,35162,25126,AL(R),0.993
353,4430,pre,15748,34742,25685,AL(R),0.997
354,4081,pre,15481,34809,25538,AL(R),0.98
355,4151,pre,15494,34529,26403,AL(R),0.843
356,4396,pre,5229,22649,16505,LH(R),0.988
357,1023,pre,4151,21434,16830,LH(R),0.916
358,620,pre,16752,34461,25987,AL(R),0.742
359,2636,pre,4833,23460,14337,LH(R),0.957
360,2635,pre,4925,23478,14360,LH(R),0.989
361,3904,pre,4343,21117,16109,LH(R),0.994
362,3419,pre,15593,34715,25627,AL(R),0.988
363,3906,pre,4356,21287,16208,LH(R),0.935
364,3401,post,15508,34904,25386,AL(R),0.864519
365,4020,post,15798,35061,25577,AL(R),0.48231477
366,1418,post,5990,20718,14484,LH(R),0.583025
367,2217,post,16524,35122,25288,AL(R),0.47743455
368,2215,post,16559,35105,25241,AL(R),0.847786
369,3674,post,15426,34913,25354,AL(R),0.998771
370,3865,post,16621,35033,25224,AL(R),0.782542
371,4040,post,15380,34621,25562,AL(R),0.919047
372,4081,post,15449,34739,25560,AL(R),0.589986
373,2850,post,15892,36164,24550,AL(R),0.685171
374,4430,post,15776,34920,25679,AL(R),0.811245
375,3739,post,15697,34992,25672,AL(R),0.963515
376,3419,post,15555,34667,25589,AL(R),0.867769
377,632,pre,16773,35367,24770,AL(R),0.999
378,3881,pre,16789,35265,24857,AL(R),0.998
379,3988,pre,16897,36790,25599,AL(R),0.979
380,4412,pre,16266,35308,25180,AL(R),0.983
381,4216,pre,15051,35311,24881,AL(R),0.974
382,297,post,17995,16034,13774,,0.457532
383,387,post,7262,19381,13729,LH(R),1.0
384,827,post,16095,35103,25159,AL(R),0.955927
385,296,post,18066,16066,13878,,0.754
386,399,post,5934,20239,14361,LH(R),0.390139
387,350,post,11944,16610,12111,,1.0
388,4388,pre,4864,23604,14207,LH(R),0.907
389,1872,pre,4789,23113,15157,LH(R),0.83
390,1438,pre,5041,22072,15797,LH(R),0.984
391,2638,pre,4779,23554,14125,LH(R),0.984
392,1452,pre,5661,21885,15520,LH(R),0.948
393,3913,pre,5169,20797,14871,LH(R),0.974
394,411,pre,5000,21540,15560,LH(R),0.987
395,3537,pre,5023,22462,15693,LH(R),0.996
396,1437,post,4990,22156,15734,LH(R),0.841487
397,2635,post,4981,23451,14345,LH(R),0.986244
398,990,post,4909,22237,15863,LH(R),0.957412
399,991,post,4890,22257,15942,LH(R),0.987615
400,3901,post,5076,23520,14630,LH(R),0.985297
401,405,post,5268,20756,14894,LH(R),0.946
402,1432,pre,6253,21259,14411,LH(R),0.977
403,1121,post,15360,13272,11021,CA(R),0.834726
404,1435,pre,6453,21539,14407,LH(R),0.92
405,1433,pre,6306,21298,14420,LH(R),0.969
406,2128,pre,5191,21403,15880,LH(R),0.889
407,1432,pre,6240,21237,14342,LH(R),0.97
408,4401,pre,5142,22130,15941,LH(R),0.994
409,2126,pre,5132,21373,15725,LH(R),0.781
410,1886,pre,5261,22978,14326,LH(R),0.676
411,463,pre,3808,22265,14943,LH(R),0.971
412,4384,pre,3660,22351,14995,LH(R),0.684
413,1411,pre,4131,21168,16126,LH(R),0.922
414,3279,post,6179,20188,14180,LH(R),0.967531
415,1394,post,4821,21260,15489,LH(R),0.985673
416,1409,post,4282,21167,15884,LH(R),0.942122
417,3914,post,5096,20783,14830,LH(R),0.760231
418,1393,post,4874,21336,15503,LH(R),0.991629
419,430,post,4974,23261,14979,LH(R),0.54124
420,1434,post,6288,21433,14324,LH(R),0.638097
421,4180,post,5062,23459,14885,LH(R),0.983326
422,3282,post,6296,20438,14024,LH(R),0.996455
423,4182,post,4963,23211,14875,LH(R),0.946161
424,447,post,4368,23043,14639,LH(R),0.948979
425,3279,post,6189,20232,14204,LH(R),0.973625
426,2126,post,5185,21410,15709,LH(R),0.781
427,4399,post,4240,21249,15939,LH(R),0.983407
428,3911,post,5065,21313,15617,LH(R),0.969445
429,2635,post,5006,23411,14432,LH(R),0.610211
430,410,post,4972,21453,15567,LH(R),0.95
431,4384,post,3647,22335,14982,LH(R),0.85
432,4384,post,3768,22371,15008,LH(R),0.986361
433,465,post,3847,22398,15028,LH(R),0.980302
434,1872,post,4858,23039,15216,LH(R),0.979611
435,1432,post,6244,21309,14337,LH(R),0.982509
436,4401,post,5102,22117,16043,LH(R),0.990775
437,1116,pre,15064,13873,11232,CA(R),0.85
438,406,pre,5117,20898,15038,LH(R),0.98
439,406,pre,5114,20943,15091,LH(R),0.804
440,4266,pre,15367,35600,25964,AL(R),0.992
441,1173,pre,15521,35939,25542,AL(R),0.966
442,3763,post,16735,36026,24665,AL(R),0.787655
443,497,post,15473,36420,26392,AL(R),0.774683
444,1886,pre,5177,23057,14266,LH(R),0.917
445,1886,pre,5192,23068,14272,LH(R),0.988
446,1885,pre,5111,22888,14358,LH(R),0.942
447,4408,pre,15185,12896,11251,CA(R),0.977
448,4196,post,15039,14265,11116,CA(R),0.630177
449,4404,pre,5118,20861,14974,LH(R),0.994
450,4393,post,5521,21904,15461,LH(R),0.923975
451,1503,pre,15630,34880,25579,AL(R),0.988
452,1265,pre,16750,35484,24697,AL(R),0.99
453,775,pre,16873,36020,26114,AL(R),0.977
454,4108,pre,16762,35120,24485,AL(R),0.993
455,4440,pre,15768,35809,26289,AL(R),0.986
456,4435,pre,16794,35129,24529,AL(R),0.998
457,3161,pre,16707,35986,26114,AL(R),0.945
458,2807,pre,16528,34411,25776,AL(R),0.861
459,1872,pre,4815,23084,15104,LH(R),0.987
460,2635,pre,4932,23457,14437,LH(R),0.892
461,428,pre,4970,23324,15154,LH(R),0.984
462,2603,pre,15640,34974,26723,AL(R),0.994
463,1036,pre,15273,35575,26368,AL(R),0.874
464,756,pre,16153,35482,25988,AL(R),0.997
465,747,pre,16538,35104,26397,AL(R),0.991
466,4330,pre,15520,34441,26061,AL(R),0.999
467,3160,pre,16680,35928,26077,AL(R),0.988
468,4348,pre,16139,35565,25946,AL(R),0.996
469,535,post,15083,36244,26222,AL(R),0.928637
470,747,post,16518,35149,26426,AL(R),0.97043
471,3579,post,14846,35778,26505,AL(R),0.907545
472,3777,post,16416,35925,24733,AL(R),0.871
473,567,post,15079,34974,26230,AL(R),0.825571
474,582,post,14628,35427,25989,AL(R),0.504
475,2922,post,15103,34514,25663,AL(R),0.884162
476,4320,post,16137,34807,24965,AL(R),0.4508605
477,582,post,14628,35427,25990,AL(R),0.574835
478,982,post,15643,36027,25220,AL(R),0.679131
479,2647,post,14660,35719,25122,AL(R),0.899829
480,2493,post,15307,34674,25453,AL(R),0.804312
481,1482,post,16321,35515,24341,AL(R),0.890265
482,3473,post,14897,34361,26356,AL(R),0.705765
483,659,post,15278,36116,24644,AL(R),0.660319
484,1149,post,16923,36586,26243,AL(R),0.47385162
485,2244,post,15420,36453,25582,AL(R),0.940583
486,2246,post,15398,36431,25545,AL(R),0.840691
487,2763,post,16011,34917,24566,AL(R),0.927745
488,597,post,14491,35146,26174,AL(R),0.901541
489,1070,post,15307,35384,24803,AL(R),0.45142782
490,1517,post,16201,35059,25581,AL(R),0.633923
491,3008,post,15066,34720,26014,AL(R),0.98258
492,2692,post,16108,36917,25869,AL(R),0.990201
493,1611,post,16746,36808,26053,AL(R),0.981781
494,1517,post,16212,35054,25646,AL(R),0.968
495,1217,post,15260,35270,25852,AL(R),0.833444
496,2002,post,16060,35129,26533,AL(R),0.915092
497,3302,post,15052,36230,25017,AL(R),0.781585
498,2221,post,16454,35220,25295,AL(R),0.306125
499,1556,post,15031,34613,25714,AL(R),0.843555
500,664,post,15173,36128,24912,AL(R),0.485587
501,1823,post,16038,35936,24908,AL(R),0.777439
502,3749,post,16079,35493,26485,AL(R),0.877492
503,2522,post,16032,35547,26446,AL(R),0.999871
504,783,post,16947,36043,25844,AL(R),0.866834
505,1832,post,16151,35898,25086,AL(R),0.936521
506,3344,post,15622,35679,24933,AL(R),0.851598
507,3651,post,16213,36065,24242,AL(R),0.29
508,1713,post,15038,36824,25511,AL(R),0.751254
509,2042,post,16152,36733,25491,AL(R),0.516
510,2507,post,14394,34842,25766,AL(R),0.834711
511,4305,post,14519,34882,25774,AL(R),0.924136
512,2937,post,14666,35341,26206,AL(R),0.880934
513,1208,post,16668,36363,25435,AL(R),0.46765202
514,1205,post,16645,36339,25493,AL(R),0.885457
515,3755,post,16399,35828,26057,AL(R),0.883275
516,3502,post,16086,35405,26193,AL(R),0.599952
517,4277,post,16572,35924,25872,AL(R),0.639147
518,3930,post,14829,35848,24956,AL(R),0.58694
519,4273,post,16013,35976,25029,AL(R),0.799
520,3532,pre,5322,22277,17140,LH(R),0.917
521,3312,post,15213,36800,25515,AL(R),0.47749513
522,1364,post,15297,36700,26337,AL(R),0.977853
523,2905,post,15468,35504,25032,AL(R),0.896881
524,3457,post,14945,35067,26365,AL(R),0.97563
525,3665,post,15413,36736,26409,AL(R),0.963811
526,4076,post,15544,36389,26616,AL(R),0.328142
527,977,post,15758,36069,25230,AL(R),0.697659
528,881,post,14722,34844,25809,AL(R),0.932167
529,2903,post,15551,35516,25022,AL(R),0.708227
530,3562,post,15269,36833,25594,AL(R),0.998707
531,1547,pre,14721,34741,25805,AL(R),0.91
532,1546,pre,14703,34778,25842,AL(R),0.991
533,3404,pre,15305,35373,25914,AL(R),0.982
534,1217,pre,15271,35331,25866,AL(R),0.802
535,1546,pre,14691,34737,25863,AL(R),0.95
536,2705,pre,15327,35407,25934,AL(R),0.996
537,2706,post,15380,35520,25922,AL(R),0.731744
538,3535,pre,4957,23116,15883,LH(R),0.997
539,3279,pre,6135,20233,14152,LH(R),0.985
540,2029,post,15051,35527,24778,AL(R),0.895173
541,3639,post,15358,35591,24626,AL(R),0.512658
