connector_id,node_id,type,x,y,z,roi,confidence
541,4673,post,15185,35891,25612,AL(R),0.881752
542,2426,post,15198,35987,25716,AL(R),0.985143
543,4749,pre,16371,35441,26868,AL(R),0.99
544,888,pre,16281,35411,26949,AL(R),0.988
545,4182,pre,16212,35514,26965,AL(R),0.992
546,2934,post,15876,36495,25311,AL(R),0.755658
547,4591,post,15727,36184,25247,AL(R),0.861836
548,4220,post,16705,35130,26238,AL(R),0.954912
549,3226,post,14822,35662,25551,AL(R),0.706661
550,1132,post,15658,35740,25541,AL(R),0.987267
551,32,post,16414,37056,25593,AL(R),0.732793
552,950,post,15332,34351,25695,AL(R),0.870969
553,738,post,15476,36461,25482,AL(R),0.582
554,3760,post,15515,36518,25546,AL(R),0.774172
555,4625,post,15540,36614,25512,AL(R),0.812778
556,4302,post,14845,35640,25640,AL(R),0.90395
557,4294,post,15670,36204,25085,AL(R),0.879345
558,33,post,16418,37082,25529,AL(R),0.800245
559,738,post,15451,36440,25445,AL(R),0.947189
560,1679,post,15220,34509,25825,AL(R),0.974073
561,3616,post,16597,36762,25317,AL(R),0.898267
562,3896,post,15337,34269,25590,AL(R),0.856065
563,1210,post,15937,35905,24637,AL(R),0.514
564,2666,post,15807,35878,24747,AL(R),0.929879
565,3286,post,15458,35472,24388,AL(R),0.699063
566,2376,post,15376,34680,26542,AL(R),0.782286
567,3978,post,15823,36652,25559,AL(R),0.763086
568,71,pre,17157,35473,25566,AL(R),0.991
569,75,pre,17052,35078,25686,AL(R),0.997
570,2837,post,15652,36545,25491,AL(R),0.911322
571,3311,pre,15435,34073,26125,AL(R),0.86
572,4872,pre,16149,34625,25238,AL(R),0.988
573,2772,pre,16065,34626,25615,AL(R),0.915
574,4210,pre,15985,34490,25168,AL(R),0.84
575,2123,pre,16101,34554,25246,AL(R),0.986
576,4548,pre,16783,35488,26322,AL(R),0.978
577,4551,post,16768,35407,26277,AL(R),0.994527
578,4210,post,16029,34447,25205,AL(R),0.365766
579,791,post,16219,35498,24704,AL(R),0.869536
580,489,post,15238,36346,26376,AL(R),0.720257
581,2775,post,15918,34464,25547,AL(R),0.999
582,1002,post,14600,34562,26345,AL(R),0.993906
583,1452,post,16045,34824,26353,AL(R),0.999361
584,2893,post,16493,36666,25367,AL(R),0.857053
585,1743,post,15288,34288,25216,AL(R),0.794203
586,1760,post,16876,36617,25492,AL(R),0.999935
587,2622,post,15014,36714,25511,AL(R),0.998593
588,2431,post,15233,36072,25903,AL(R),0.910345
589,2625,post,15034,36778,25447,AL(R),0.974613
590,847,post,15134,34839,24692,AL(R),0.779
591,4238,post,16694,36900,26157,AL(R),0.99539
592,1242,post,14769,35533,26058,AL(R),0.967243
593,3000,post,16181,34893,26204,AL(R),0.930423
594,4567,post,16597,36942,26069,AL(R),0.45581836
595,2952,post,15301,36803,25989,AL(R),0.986715
596,2553,post,16342,36991,25879,AL(R),0.997335
597,2544,post,16265,37170,25944,AL(R),0.957122
598,4852,post,16432,35816,27000,AL(R),0.946128
599,4667,post,14456,34865,25983,AL(R),0.800655
600,4168,post,16202,34938,25902,AL(R),0.991905
601,4705,post,15186,34867,24788,AL(R),0.96505
602,1002,post,14552,34590,26281,AL(R),0.987
603,4459,post,16384,35338,26195,AL(R),0.699193
604,3629,post,15274,35314,26113,AL(R),0.840795
605,4862,post,15444,33942,25809,AL(R),0.879316
606,4881,post,17082,35525,25590,AL(R),0.971897
607,1157,post,14560,35716,25399,AL(R),0.907081
608,734,post,15376,36336,25489,AL(R),0.961581
609,2529,post,14747,35015,24846,AL(R),0.99091
610,771,post,16714,35045,24858,AL(R),0.959972
611,1223,post,14971,35447,25932,AL(R),0.906005
612,72,post,17199,35414,25517,AL(R),0.945524
613,1235,post,14816,35426,26119,AL(R),0.93861
614,2907,post,15976,34697,25984,AL(R),0.46600652
615,1369,post,16428,35785,25244,AL(R),0.438176
616,1642,post,15452,35408,24826,AL(R),0.954012
617,2974,post,15453,35253,26064,AL(R),0.897976
618,2133,post,14749,35676,25165,AL(R),0.992921
619,1365,post,16182,35787,25196,AL(R),0.535995
620,1907,post,16429,35287,25420,AL(R),0.999951
621,4834,post,15241,35183,25389,AL(R),0.954299
622,2225,post,14904,35321,25491,AL(R),0.695037
623,777,post,16744,35770,24421,AL(R),0.803256
624,821,post,16587,35068,25152,AL(R),0.849861
625,1424,post,15156,36727,26231,AL(R),0.91871
626,1981,post,15288,36715,26267,AL(R),0.902645
627,3034,post,15538,34807,24558,AL(R),0.915358
628,3282,post,15291,35441,24363,AL(R),0.998036
629,2323,post,15768,36932,25099,AL(R),0.999263
630,2303,post,15237,34764,25316,AL(R),0.915783
631,840,post,15624,34762,24572,AL(R),0.979694
632,4829,post,15079,36003,25147,AL(R),0.888606
633,3399,post,15166,36101,25109,AL(R),0.991906
634,1617,post,15791,36153,26123,AL(R),0.921
635,1304,post,16387,36740,25300,AL(R),0.644
636,1922,post,15844,35317,25976,AL(R),0.922
637,3278,post,15468,35187,25927,AL(R),0.908
638,3276,post,15526,35174,25959,AL(R),0.90418
639,3596,post,14915,35364,25330,AL(R),0.847599
640,1791,post,14813,34833,25454,AL(R),0.637089
641,3555,post,16176,35853,26291,AL(R),0.884132
642,4765,post,16999,36250,24977,AL(R),0.990589
643,3520,post,15457,36722,24944,AL(R),0.858527
644,3729,post,15483,37079,25664,AL(R),0.791338
645,1345,post,15582,36223,25063,AL(R),0.714698
646,3984,post,15502,36263,25053,AL(R),0.47845796
647,3874,post,15835,36640,24935,AL(R),0.980225
648,871,post,15381,35769,24711,AL(R),0.934604
649,1214,post,15512,35341,25660,AL(R),0.990454
650,738,post,15451,36434,25428,AL(R),0.973311
651,4642,post,14626,35053,25608,AL(R),0.847
652,4642,post,14628,35053,25609,AL(R),0.893757
653,1657,post,16169,34946,25785,AL(R),0.969934
654,4393,post,15125,36018,25360,AL(R),0.881162
655,2314,post,15934,36685,24773,AL(R),1.0
656,2656,post,15446,35670,24698,AL(R),0.83282
657,3100,post,15693,35910,25014,AL(R),0.971978
658,3680,post,16257,36606,24790,AL(R),0.987696
659,4771,post,16848,36177,24708,AL(R),0.997601
660,4767,post,16139,36553,24711,AL(R),0.98
661,3165,post,16164,35901,25414,AL(R),0.92486
662,3326,post,16667,36292,24708,AL(R),0.885
663,862,post,15001,35574,24746,AL(R),0.999634
664,4664,post,14485,34558,25759,AL(R),0.96747
665,1402,post,16822,35990,25037,AL(R),0.999415
666,736,post,15407,36456,25520,AL(R),0.959508
667,3432,post,15113,36522,26622,AL(R),0.984616
668,1171,post,14607,35964,25612,AL(R),0.784273
669,3537,post,15525,36958,25345,AL(R),0.903361
670,2858,post,14948,36309,25383,AL(R),0.730697
671,4853,post,16220,35423,25686,AL(R),0.994515
672,4853,post,16220,35423,25685,AL(R),0.618
673,515,post,15575,36970,25382,AL(R),0.9
674,877,post,15396,35859,24747,AL(R),0.998868
675,4846,post,15023,34238,26041,AL(R),0.989655
676,1269,post,14451,36431,25716,AL(R),0.648525
677,4748,post,16229,36519,24834,AL(R),0.995
678,858,post,14727,35484,24912,AL(R),0.99176
679,3243,post,14638,35162,25605,AL(R),0.660571
680,617,post,14803,34265,25745,AL(R),0.956045
681,577,post,15135,34344,26498,AL(R),0.996204
682,465,pre,16267,34601,26949,AL(R),0.993
683,68,pre,17337,35684,25790,AL(R),0.999
684,70,pre,17289,35487,25696,AL(R),0.977
685,988,pre,15770,34765,27449,AL(R),0.996
686,1655,pre,16020,34954,25880,AL(R),0.6
687,3125,post,15136,36176,26180,AL(R),0.992279
688,888,post,16284,35415,26995,AL(R),0.518449
689,489,post,15226,36488,26362,AL(R),0.921397
690,1079,pre,15528,13033,11073,CA(R),0.969
691,4814,post,15315,12798,11133,CA(R),0.801226
692,1563,post,5682,22943,16285,LH(R),0.723
693,957,post,15336,34675,25828,AL(R),0.872981
694,1495,pre,6461,20664,14331,LH(R),0.977
695,4805,pre,4520,22084,16609,LH(R),0.99
696,3126,post,15178,36079,26203,AL(R),0.862924
697,722,post,15572,35801,25670,AL(R),0.635118
698,4810,pre,4949,21415,15879,LH(R),0.989
699,1128,pre,2873,19622,15775,LH(R),0.99
700,4881,pre,17194,35575,25598,AL(R),0.973
701,3867,pre,16381,36771,25561,AL(R),0.997
702,3868,pre,16412,36812,25597,AL(R),0.973
703,4839,pre,16237,36772,25464,AL(R),0.62
704,1824,pre,16015,36413,25788,AL(R),0.986
705,1960,pre,16474,36559,26453,AL(R),0.834
706,4839,pre,16264,36732,25498,AL(R),0.982
707,4118,pre,16415,36702,25529,AL(R),0.627
708,488,pre,15342,36416,26397,AL(R),0.99
709,488,pre,15384,36423,26437,AL(R),0.945
710,4545,pre,16810,35629,26234,AL(R),0.976
711,4636,pre,16201,36762,25936,AL(R),0.981
712,2454,pre,15466,36322,26526,AL(R),0.767
713,1967,post,16466,36380,26458,AL(R),0.999515
714,3946,post,15991,36313,25334,AL(R),0.4003
715,2607,post,15670,36891,25808,AL(R),0.971793
716,2454,post,15462,36376,26503,AL(R),0.735
717,2168,post,15389,36910,26084,AL(R),0.900138
718,3654,post,16322,35792,25664,AL(R),0.981545
719,68,post,17251,35718,25741,AL(R),0.967528
720,1959,post,16527,36619,26409,AL(R),0.996541
721,4323,post,16016,36685,25854,AL(R),0.997164
722,4677,post,16773,36089,26181,AL(R),0.985464
723,2893,post,16482,36611,25514,AL(R),0.992707
724,4545,post,16862,35619,26221,AL(R),0.93921
725,4546,post,16742,35601,26186,AL(R),0.920633
726,3290,post,16315,34921,26133,AL(R),0.910071
727,3295,post,16318,34838,26165,AL(R),0.998198
728,2455,post,15493,36347,26528,AL(R),0.836704
729,4618,post,16042,36495,25652,AL(R),0.968716
730,4617,post,16097,36498,25721,AL(R),0.987452
731,3869,post,16475,36840,25600,AL(R),0.47435057
732,4089,post,15576,36198,26494,AL(R),0.862823
733,4142,post,16384,34882,26063,AL(R),0.990187
734,4311,post,16123,36441,25854,AL(R),0.982136
735,4248,pre,5476,22515,16226,LH(R),0.965
736,1540,pre,4610,23522,14624,LH(R),0.81
737,2933,pre,4665,22010,16764,LH(R),0.971
738,1128,pre,2801,19742,15703,LH(R),0.974
739,1493,pre,6496,20465,14233,LH(R),0.996
740,1102,pre,3685,21157,16117,LH(R),0.934
741,3943,post,4353,21666,15814,LH(R),0.328031
742,4422,post,16711,35805,25380,AL(R),0.546695
743,378,post,6923,19502,13855,LH(R),0.980226
744,421,post,4444,22554,15643,LH(R),0.508402
745,420,post,4491,22532,15656,LH(R),0.736208
746,3464,pre,15427,34314,26250,AL(R),0.971
747,1955,post,16496,36928,26132,AL(R),0.665213
748,3145,post,15691,35845,24452,AL(R),0.46735302
749,2979,post,15449,35362,26051,AL(R),0.979017
750,2750,post,16673,36994,25277,AL(R),0.623108
751,2748,post,16669,36936,25210,AL(R),0.855021
752,3465,post,15374,34346,26175,AL(R),0.899221
753,4021,post,15977,35921,25176,AL(R),0.975227
754,4740,post,16438,36372,25136,AL(R),0.800097
755,4106,post,16015,34992,24826,AL(R),0.470393
756,107,post,17741,33092,27675,AL(R),0.45646393
757,1133,pre,15562,35750,25397,AL(R),0.962
758,4428,pre,16357,36756,25431,AL(R),0.981
759,2043,pre,16894,35216,26237,AL(R),0.954
760,2330,pre,16919,36251,24918,AL(R),0.997
761,4056,post,16742,35244,25773,AL(R),0.968577
762,2731,post,15668,35755,25116,AL(R),0.801909
763,2312,post,16028,36562,24703,AL(R),0.586
764,4068,post,16661,36186,26298,AL(R),0.845741
765,1897,post,15504,35338,24622,AL(R),0.983286
766,4827,post,15876,35169,24786,AL(R),0.976
767,800,post,15965,35142,24791,AL(R),0.430623
768,2061,post,14885,35325,25173,AL(R),0.975925
769,4831,post,14603,34767,25585,AL(R),0.702891
770,2397,post,15004,34293,25480,AL(R),0.893694
771,4436,post,16085,34489,25569,AL(R),0.997388
772,3169,post,16222,35992,25448,AL(R),0.981375
773,4112,post,15646,35980,25373,AL(R),0.920416
774,1901,post,16184,35498,25535,AL(R),0.990995
775,3228,post,14749,35571,25541,AL(R),0.851017
776,4428,post,16362,36778,25446,AL(R),0.999613
777,3867,post,16366,36834,25510,AL(R),0.88434
778,4144,post,16441,34963,26063,AL(R),0.904439
779,2332,post,16917,36383,24983,AL(R),0.937935
780,2297,post,14914,34989,25097,AL(R),0.999751
781,3598,post,14800,35271,25326,AL(R),0.727466
782,2477,post,14542,34745,26222,AL(R),0.991074
783,4625,post,15558,36617,25497,AL(R),0.998572
784,2455,post,15484,36305,26547,AL(R),0.885629
785,914,post,16550,36133,26091,AL(R),0.996404
786,2216,post,14795,35397,25481,AL(R),0.833937
787,3759,post,15524,36517,25550,AL(R),0.966016
788,927,post,16426,36055,26329,AL(R),0.98862
789,2226,post,14872,35342,25483,AL(R),0.742852
790,2688,post,14836,34438,26451,AL(R),0.993129
791,528,post,15946,36941,25321,AL(R),0.479
792,3320,post,16495,36337,24793,AL(R),0.647263
793,1004,post,14517,34556,26187,AL(R),0.989663
794,1612,post,15736,36089,25903,AL(R),0.934615
795,1927,post,15681,35254,26018,AL(R),0.878365
796,4672,post,15775,34880,25994,AL(R),0.606214
797,4595,post,15855,36927,25261,AL(R),0.941276
798,1929,post,15682,35110,26086,AL(R),0.787803
799,1080,pre,15369,12919,11165,CA(R),0.976
800,926,post,16384,36022,26316,AL(R),0.874628
801,3594,post,15500,35506,24786,AL(R),0.641287
802,3173,post,15548,35338,27537,AL(R),0.593158
803,4405,post,15566,34907,26143,AL(R),0.851
804,1699,post,15015,34582,26497,AL(R),0.985
805,2966,post,15215,35047,25561,AL(R),0.87717
806,4619,post,14436,36397,25569,AL(R),0.606161
807,1391,post,16775,36073,24645,AL(R),0.937873
808,1701,post,15063,34601,26541,AL(R),0.925837
809,3511,post,16693,36954,25395,AL(R),0.954051
810,1873,post,15785,34903,25899,AL(R),0.982
811,2154,post,15647,36805,25998,AL(R),0.650202
812,2737,post,15605,35577,25081,AL(R),0.943119
813,2542,post,14552,34993,25139,AL(R),0.946681
814,974,post,15666,34757,26236,AL(R),0.948037
815,3325,post,16655,36285,24746,AL(R),0.797709
816,3029,post,16723,36380,24687,AL(R),0.769839
817,3325,post,16660,36283,24745,AL(R),0.47675508
818,3906,post,16996,35481,24575,AL(R),0.643791
819,2861,post,14915,36407,25263,AL(R),0.776586
820,4826,post,14810,35789,25620,AL(R),0.999642
821,2081,post,15187,35012,25631,AL(R),0.990055
822,4294,post,15662,36188,25075,AL(R),0.982176
823,1373,post,16362,35611,25231,AL(R),0.772783
824,1135,post,15343,35730,25273,AL(R),0.963977
825,4362,post,14512,34641,25633,AL(R),0.628654
826,4715,post,16012,35887,24490,AL(R),0.93967
827,2565,post,15748,36835,25231,AL(R),0.807854
828,757,post,15419,36825,25286,AL(R),0.779848
829,3540,post,15405,36835,25338,AL(R),0.926009
830,2014,post,15089,35262,24639,AL(R),0.83708
831,2473,post,14638,34748,26310,AL(R),0.707243
832,4575,pre,4969,22688,15179,LH(R),0.913
833,1125,pre,3055,20068,15940,LH(R),0.987
834,4801,pre,5058,22787,15304,LH(R),0.994
835,1495,pre,6553,20684,14261,LH(R),0.992
836,1494,pre,6497,20645,14400,LH(R),0.985
837,1495,pre,6533,20785,14296,LH(R),0.884
838,3932,pre,3960,22598,15278,LH(R),0.986
839,3931,pre,3998,22481,15369,LH(R),0.984
840,1491,post,6619,20306,14187,LH(R),0.689
841,432,pre,3580,21939,15532,LH(R),0.989
842,1539,pre,4843,23547,14703,LH(R),0.996
843,2932,pre,4526,21993,16754,LH(R),0.996
844,461,pre,2311,21185,14646,LH(R),0.931
845,428,pre,3910,22357,15608,LH(R),0.964
846,2243,pre,6072,23406,15664,LH(R),0.986
847,2929,pre,4340,21762,16576,LH(R),0.997
848,4725,pre,16061,35969,25567,AL(R),0.973
849,4477,post,15952,36002,25506,AL(R),0.994416
850,3419,post,15330,35728,24876,AL(R),0.872622
851,3401,post,15183,36044,25073,AL(R),0.974081
852,2663,post,15718,35753,24818,AL(R),0.969
853,4144,post,16404,34961,26025,AL(R),0.985959
854,624,post,15028,34160,25629,AL(R),0.983908
855,4863,post,15298,34078,25605,AL(R),0.917615
856,736,post,15346,36460,25506,AL(R),0.932336
857,621,post,14954,34216,25669,AL(R),0.916147
858,4398,post,16715,36759,25281,AL(R),0.837
859,1309,post,16466,36882,25265,AL(R),0.69686
860,4398,post,16715,36756,25280,AL(R),0.46225226
861,2358,post,14636,35108,25926,AL(R),0.993223
862,737,post,15432,36469,25502,AL(R),0.977984
863,1244,post,14724,35522,26011,AL(R),0.973153
864,788,pre,16305,35679,24736,AL(R),0.987
865,3632,post,14681,35318,25091,AL(R),0.762397
866,4251,post,15650,36410,24947,AL(R),0.955531
867,4046,post,16356,35647,25191,AL(R),0.543513
868,1367,post,16346,35785,25210,AL(R),0.98499
869,2736,post,15547,35654,25033,AL(R),0.84165
870,831,post,16301,34378,25282,AL(R),0.45836198
871,4773,post,16162,34425,25192,AL(R),0.852495
872,2111,post,15479,34668,24854,AL(R),0.933327
873,832,post,16270,34428,25227,AL(R),0.526552
874,3082,post,15420,35429,24922,AL(R),0.59458
875,3082,post,15412,35460,24918,AL(R),0.902878
876,2777,post,15959,34385,25403,AL(R),0.98628
877,914,post,16576,36203,26029,AL(R),0.999119
878,1616,post,15837,36153,26057,AL(R),0.995
879,2409,post,16801,36264,25961,AL(R),0.94492
880,4288,post,15848,36807,25928,AL(R),0.990685
881,4744,post,15691,35404,25649,AL(R),0.917901
882,3821,post,15066,35615,24749,AL(R),0.681058
883,2298,post,14971,34914,25097,AL(R),0.963089
884,2274,post,16683,36264,25686,AL(R),0.96968
885,2609,post,15746,36874,25799,AL(R),0.930991
886,2722,post,15855,36898,25957,AL(R),0.972215
887,3418,post,15325,35707,24870,AL(R),0.874303
888,505,post,15536,36912,25711,AL(R),0.894679
889,4834,post,15198,35183,25409,AL(R),0.615726
890,2561,post,15766,36785,25141,AL(R),0.955616
891,4331,post,15449,36822,25714,AL(R),0.949014
892,2560,post,15817,36738,25138,AL(R),0.97792
893,501,post,15466,36754,25797,AL(R),0.763155
894,4729,post,15878,36819,24994,AL(R),0.998988
895,4851,post,15783,36777,24987,AL(R),0.98319
896,10,pre,16656,36901,26467,AL(R),0.641
897,2674,post,14876,35981,25495,AL(R),0.983188
898,4025,post,15011,36002,24842,AL(R),0.892025
899,2873,post,15109,35939,24768,AL(R),0.851755
900,593,post,14901,34160,25668,AL(R),0.45453238
901,2679,post,14858,35862,25504,AL(R),0.991492
902,1187,post,15848,36045,24453,AL(R),0.990586
903,1401,post,16811,36010,25051,AL(R),0.751354
904,1158,post,14572,35852,25384,AL(R),0.973185
905,4826,post,14818,35844,25603,AL(R),0.525242
906,3357,post,15023,34246,25262,AL(R),0.983144
907,1079,pre,15510,13004,11221,CA(R),0.989
908,1519,pre,4996,22983,15934,LH(R),0.946
909,2243,post,6085,23395,15609,LH(R),0.975058
910,1134,pre,15499,35769,25322,AL(R),0.992
911,3341,pre,5406,22684,16630,LH(R),0.959
912,4791,pre,2813,19571,15775,LH(R),0.993
913,1129,post,2708,19634,15751,LH(R),1.0
914,4579,pre,5356,23441,15734,LH(R),0.996
915,1541,post,4510,23543,14557,LH(R),0.527
916,396,pre,5249,20700,15131,LH(R),0.882
917,3339,pre,5333,22556,16490,LH(R),0.952
918,4806,pre,5166,23167,15991,LH(R),0.993
919,1520,pre,5085,23059,16006,LH(R),0.996
920,3938,pre,4920,22902,16053,LH(R),0.995
921,420,pre,4560,22549,15698,LH(R),0.994
922,2242,pre,6022,23440,15727,LH(R),0.963
923,1539,pre,4853,23547,14741,LH(R),0.966
924,403,pre,4916,21364,15780,LH(R),0.981
925,1723,pre,5000,22644,15227,LH(R),0.981
926,4803,pre,4012,22615,15395,LH(R),0.993
927,4806,pre,5125,23128,16039,LH(R),0.993
928,1512,pre,6897,22289,14540,LH(R),0.986
929,4589,post,15377,12613,11156,CA(R),0.9453
930,4589,post,15350,12466,11137,CA(R),0.909286
931,1081,post,15539,12779,10905,CA(R),0.795403
932,415,pre,4757,22620,15907,LH(R),0.668
933,1511,post,6789,22180,14521,LH(R),0.628916
934,1727,post,5293,22941,15278,LH(R),0.985
935,4572,post,5925,23296,16334,AVLP(R),0.751686
936,1494,pre,6425,20596,14342,LH(R),0.702
937,1124,pre,3083,20176,15931,LH(R),0.992
938,2925,pre,4163,21582,16306,LH(R),0.766
939,2925,pre,4203,21594,16309,LH(R),0.991
940,4813,pre,5013,20880,15251,LH(R),0.989
941,396,pre,5138,20766,15090,LH(R),0.996
942,395,pre,5208,20631,14998,LH(R),0.97
943,4804,pre,3695,21142,15984,LH(R),0.992
944,357,post,8818,17351,12533,LH(R),0.691548
945,358,post,8676,17420,12572,LH(R),0.983193
946,4795,pre,4402,23512,14405,LH(R),0.989
947,1569,pre,5875,23240,16225,LH(R),0.989
948,4749,pre,16329,35462,26896,AL(R),0.995
949,4498,post,16091,35670,26917,AL(R),0.997579
950,2045,post,16928,35355,26276,AL(R),0.941421
951,467,post,16214,34736,27107,AL(R),0.46594357
952,1815,post,16017,36563,26148,AL(R),0.838635
953,4066,post,16730,36152,26318,AL(R),0.617
954,4219,post,16688,35102,26245,AL(R),0.956199
955,4200,post,15369,34114,25575,AL(R),0.769881
956,1256,post,14938,36212,25500,AL(R),0.908125
957,797,post,16055,35271,24588,AL(R),0.99
958,3329,pre,16954,35870,24821,AL(R),0.95
959,4422,pre,16686,35840,25372,AL(R),0.992
960,3876,pre,16397,35451,24587,AL(R),0.988
961,3876,pre,16342,35402,24526,AL(R),0.686
962,4214,pre,16908,35327,24621,AL(R),0.962
963,788,pre,16316,35646,24688,AL(R),0.955
964,787,pre,16323,35739,24699,AL(R),0.714
965,4531,post,16366,35621,24601,AL(R),0.47112697
966,3296,post,16252,35447,24469,AL(R),0.917222
967,1817,pre,16113,36572,26009,AL(R),0.978
968,3923,post,16389,36866,26404,AL(R),0.940973
969,3924,post,16365,36853,26397,AL(R),0.68982
970,2467,post,15609,36147,26743,AL(R),0.678891
971,2464,post,15556,36201,26714,AL(R),0.839944
972,2466,post,15623,36157,26742,AL(R),0.603412
973,3886,pre,15992,34763,27571,AL(R),0.933
974,560,post,16044,34618,27560,AL(R),0.302857
975,111,post,18269,32526,27698,AL(R),0.854
976,473,post,15846,35379,27406,AL(R),0.941676
977,4194,pre,16098,35429,27356,AL(R),0.997
978,4194,pre,15966,35463,27250,AL(R),0.99
979,4206,pre,15975,35241,27488,AL(R),0.69
980,4864,pre,16087,34904,27413,AL(R),0.949
981,2378,pre,15857,35216,27394,AL(R),0.98
982,470,pre,16055,35206,27311,AL(R),0.988
983,471,pre,16086,35254,27323,AL(R),0.996
984,4760,pre,15753,35283,27302,AL(R),0.936
985,469,pre,16136,34997,27315,AL(R),0.91
986,4759,post,15786,35293,27364,AL(R),0.70895
987,559,post,16003,34691,27498,AL(R),0.854
988,987,post,15937,34818,27465,AL(R),0.99991
989,987,pre,15866,34865,27434,AL(R),0.925
990,4859,post,16055,34794,27682,AL(R),0.841649
991,988,post,15798,34763,27385,AL(R),0.80547
992,468,pre,16036,34927,27252,AL(R),0.849
993,989,pre,15658,34762,27434,AL(R),0.971
994,992,pre,15338,34648,27133,AL(R),0.956
995,677,post,14641,34857,27106,,0.999325
996,563,pre,16090,34409,27352,AL(R),0.998
997,564,post,15950,34452,27201,AL(R),0.485425
998,564,post,16050,34295,27153,AL(R),0.999
999,4134,pre,15584,35599,25407,AL(R),0.984
1000,3687,pre,15364,33945,25720,AL(R),0.661
1001,3687,pre,15385,34020,25672,AL(R),0.924
1002,4043,pre,14733,36430,26181,AL(R),0.984
1003,4042,pre,14872,36525,26213,AL(R),0.981
1004,800,pre,16065,35106,24756,AL(R),0.982
1005,3310,pre,15295,34093,25967,AL(R),0.988
1006,3310,pre,15336,34119,26032,AL(R),0.844
1007,4122,pre,15479,35852,25368,AL(R),0.983
1008,2206,pre,15850,33997,26348,AL(R),0.833
1009,2909,pre,16114,34655,25922,AL(R),0.763
1010,4842,pre,16051,34632,26029,AL(R),0.978
1011,1649,pre,16012,35324,24934,AL(R),0.992
1012,1133,pre,15486,35681,25520,AL(R),0.994
1013,3328,pre,16905,36050,24794,AL(R),0.997
1014,1649,pre,15973,35295,24915,AL(R),0.953
1015,1673,pre,16695,35479,25682,AL(R),0.882
1016,4844,pre,15517,34378,26346,AL(R),0.856
1017,3462,pre,15340,34408,26309,AL(R),0.907
1018,3409,pre,14603,34702,25680,AL(R),0.949
1019,4110,pre,15648,35993,25541,AL(R),0.985
1020,4713,pre,15788,36019,25594,AL(R),0.883
1021,3686,pre,15368,34058,25678,AL(R),0.979
1022,1133,pre,15492,35776,25466,AL(R),0.942
1023,4873,pre,16752,35845,24586,AL(R),0.982
1024,4846,post,15041,34232,26028,AL(R),0.887487
1025,2908,post,16048,34731,25959,AL(R),0.765641
1026,4842,post,16144,34655,26025,AL(R),0.813301
1027,1214,post,15467,35487,25683,AL(R),0.842951
1028,1675,post,16603,35460,25615,AL(R),0.99063
1029,854,post,14774,35191,24923,AL(R),0.370194
1030,4706,post,15068,34868,24972,AL(R),0.786175
1031,623,post,15025,34169,25631,AL(R),0.99525
1032,4663,post,14570,34676,25759,AL(R),0.604852
1033,1924,post,15767,35233,26034,AL(R),0.83174
1034,4521,post,15332,34039,25728,AL(R),0.970806
1035,3843,post,15615,36059,25681,AL(R),0.814482
1036,4714,post,15763,36024,25625,AL(R),0.971651
1037,4185,post,16032,35532,26988,AL(R),0.943145
1038,4302,post,14792,35598,25651,AL(R),0.935585
1039,3859,post,14957,34769,25091,AL(R),0.991235
1040,4185,post,16034,35531,26989,AL(R),0.47008634
1041,3328,post,16855,35980,24801,AL(R),0.803052
1042,1132,post,15527,35648,25573,AL(R),0.972
1043,1132,post,15479,35640,25565,AL(R),0.843166
1044,2205,post,15863,34041,26220,AL(R),0.996
1045,1133,post,15476,35742,25488,AL(R),0.746
1046,3478,post,16196,35703,24484,AL(R),0.997
1047,2205,post,15846,33945,26271,AL(R),0.884018
1048,4823,post,14612,35279,26413,AL(R),0.970649
1049,787,post,16304,35727,24721,AL(R),0.729115
1050,798,post,16023,35189,24655,AL(R),0.802386
1051,3990,post,14791,34936,25446,AL(R),0.967985
1052,4042,post,14825,36478,26142,AL(R),0.895632
1053,4042,post,14844,36528,26221,AL(R),0.996331
1054,2221,post,14914,35422,25419,AL(R),0.986031
1055,982,post,15793,34864,26300,AL(R),0.893918
1056,4134,post,15509,35602,25442,AL(R),0.74913
1057,3462,post,15332,34461,26263,AL(R),0.822285
1058,1746,pre,15475,34297,25072,AL(R),0.986
1059,3044,pre,17010,35072,25411,AL(R),0.991
1060,4386,post,15602,36380,26711,AL(R),0.610013
1061,887,post,16222,35404,27010,AL(R),0.994352
1062,3656,post,16367,35659,26974,AL(R),0.932899
1063,4876,pre,16471,34348,26093,AL(R),0.982
1064,564,post,15929,34425,27085,AL(R),0.718
1065,565,pre,15987,34341,27010,AL(R),0.658
1066,94,post,16224,33971,26763,,0.40236
1067,2205,post,16014,34006,26266,AL(R),0.711
1068,4855,pre,15769,33984,26279,AL(R),0.993
1069,4545,post,16848,35645,26237,AL(R),0.661323
1070,3970,post,14809,35156,26449,AL(R),0.967132
1071,470,post,16126,35175,27313,AL(R),0.964749
1072,12,pre,16539,36965,26498,AL(R),0.973
1073,11,post,16548,36911,26522,AL(R),0.934
1074,2849,post,15965,36810,26202,AL(R),0.901459
1075,1574,post,16995,36262,26266,AL(R),0.343753
1076,1420,pre,15110,36530,26439,AL(R),0.859
1077,3138,pre,14930,36516,26212,AL(R),0.93
1078,905,pre,16855,36178,26322,AL(R),0.989
1079,907,pre,16909,36122,26204,AL(R),0.666
