connector_id,node_id,type,x,y,z,roi,confidence
128,688,pre,15099,12560,10948,CA(R),0.91
129,4621,pre,15159,12518,10845,CA(R),0.987
130,687,pre,15175,12664,10852,CA(R),0.966
131,4622,pre,15212,12660,11003,CA(R),0.857
132,688,pre,15103,12593,10911,CA(R),0.797
133,687,pre,15272,12729,10859,CA(R),0.908
134,691,pre,15176,12213,11138,CA(R),0.969
135,691,pre,15285,12199,11057,CA(R),0.974
136,690,pre,15319,12316,11007,CA(R),0.937
137,689,pre,15357,12432,11029,CA(R),0.955
138,3957,pre,15092,12366,11029,CA(R),0.966
139,4365,pre,15118,12556,11068,CA(R),0.801
140,690,pre,15169,12374,11196,CA(R),0.935
141,4619,pre,15280,12391,11170,CA(R),0.948
142,687,pre,15130,12751,10934,CA(R),0.928
143,4623,pre,15256,12830,10884,CA(R),0.899
144,4621,pre,15253,12443,10870,CA(R),0.99
145,4372,pre,16473,15498,11294,CA(R),0.96
146,1043,pre,16653,15478,11421,CA(R),0.948
147,1043,pre,16731,15533,11345,CA(R),0.947
148,1039,pre,16551,15302,11403,CA(R),0.931
149,2297,pre,5803,21944,16111,LH(R),0.977
150,427,pre,4871,21644,15474,LH(R),0.976
151,1389,pre,4634,22932,14914,LH(R),0.964
152,1390,pre,4587,22886,14872,LH(R),0.94
153,2289,pre,5333,21913,15480,LH(R),0.976
154,3951,pre,5359,21981,15432,LH(R),0.934
155,2024,pre,5342,22388,16729,LH(R),0.958
156,3951,pre,5356,21955,15405,LH(R),0.968
157,1426,pre,15673,35798,25430,AL(R),0.976
158,3852,pre,16523,34689,26076,AL(R),0.991
159,2139,pre,15693,35386,25882,AL(R),0.997
160,3069,pre,14856,35309,25673,AL(R),0.996
161,2120,pre,15300,36126,26301,AL(R),0.972
162,2641,pre,16918,35728,26083,AL(R),0.998
163,4633,pre,14884,35820,26080,AL(R),0.833
164,2851,pre,14806,35823,26039,AL(R),0.9
165,4681,pre,15655,35695,27132,AL(R),0.982
166,1902,pre,16841,36013,25995,AL(R),0.952
167,3177,pre,16210,34442,26246,AL(R),0.842
168,3884,pre,15359,35818,25815,AL(R),0.699
169,3792,pre,16277,34405,26289,AL(R),0.986
170,3884,pre,15399,35841,25784,AL(R),0.891
171,4263,pre,15090,36123,26443,AL(R),0.921
172,3884,pre,15343,35842,25749,AL(R),0.951
173,4245,pre,16349,35931,25074,AL(R),0.987
174,1053,pre,15257,36161,26442,AL(R),0.997
175,2070,pre,14536,34784,25807,AL(R),0.821
176,2752,pre,15213,36219,26509,AL(R),0.976
177,4532,pre,16331,36017,25030,AL(R),0.973
178,3768,pre,15100,35985,26539,AL(R),0.978
179,4260,pre,15346,34933,26792,AL(R),0.965
180,4541,pre,15273,35778,25785,AL(R),0.959
181,747,pre,14751,34999,26708,AL(R),0.986
182,4320,pre,15684,34713,27226,AL(R),0.988
183,1250,pre,15783,36323,25198,AL(R),0.993
184,1242,pre,15501,36143,25265,AL(R),0.994
185,1401,pre,15383,34924,26835,AL(R),0.995
186,3820,pre,15430,35661,25592,AL(R),0.96
187,4672,pre,15808,35751,25566,AL(R),1.0
188,952,pre,15464,36217,25304,AL(R),0.982
189,2138,pre,15639,35404,25840,AL(R),0.972
190,3624,pre,15115,35389,25794,AL(R),0.973
191,3848,pre,16421,34803,26279,AL(R),0.99
192,4686,pre,16711,35806,26224,AL(R),0.992
193,4428,pre,15116,35295,25010,AL(R),0.97
194,3189,pre,15176,35721,25693,AL(R),0.99
195,2641,pre,16943,35803,26168,AL(R),0.954
196,498,pre,15281,34621,27001,AL(R),0.972
197,4664,post,17262,35792,25519,AL(R),0.965593
198,3851,post,16522,34791,26349,AL(R),0.732767
199,4331,post,15709,35684,27120,AL(R),1.0
200,3565,post,16933,36026,26031,AL(R),0.99215
201,3253,post,14948,35013,26987,AL(R),0.957556
202,698,post,15646,35823,27084,AL(R),0.968936
203,409,pre,6316,20512,14361,LH(R),0.961
204,4368,pre,9639,18043,12571,SCL(R),0.841
205,4368,pre,9698,17984,12559,SCL(R),0.99
206,4368,pre,9680,18052,12515,SCL(R),0.971
207,4368,pre,9630,18074,12500,SCL(R),0.971
208,4625,pre,9585,18065,12575,SCL(R),0.98
209,4625,pre,9598,18071,12559,SCL(R),0.904
210,4624,pre,9385,18120,12594,SCL(R),0.965
211,4625,pre,9548,18093,12494,SCL(R),0.964
212,4624,pre,9481,18080,12526,SCL(R),0.984
213,4625,post,9575,18070,12494,SCL(R),0.99526
214,373,post,9710,17905,12559,SCL(R),0.916389
215,372,pre,9825,17768,12557,SCL(R),0.767
216,373,pre,9663,17800,12555,SCL(R),0.989
217,372,pre,9774,17809,12547,SCL(R),0.951
218,372,post,9752,17822,12547,SCL(R),0.960829
219,373,post,9687,17877,12534,SCL(R),0.998717
220,1395,pre,4048,22633,14837,LH(R),0.915
221,4351,pre,3668,20674,15944,LH(R),0.921
222,418,pre,5380,20725,14701,LH(R),0.96
223,1383,pre,4935,22718,15297,LH(R),0.986
224,2015,pre,5129,22914,16386,LH(R),0.959
225,4607,pre,3897,21058,15956,LH(R),0.921
226,856,pre,5098,23603,15000,LH(R),0.994
227,854,pre,5067,23566,15101,LH(R),0.931
228,1387,pre,4886,22848,15087,LH(R),0.943
229,1535,pre,4326,22554,15916,LH(R),0.975
230,1389,pre,4732,22990,14843,LH(R),0.992
231,1388,pre,4808,23001,14913,LH(R),0.978
232,3940,post,4900,23562,14635,LH(R),0.649991
233,2291,post,5372,21858,15747,LH(R),0.969735
234,1538,post,4126,22485,15819,LH(R),0.742029
235,867,post,4472,23554,14101,LH(R),0.938557
236,854,post,4939,23610,15117,LH(R),0.959
237,1103,post,4714,21945,17076,LH(R),0.971711
238,1386,post,4897,22841,15173,LH(R),0.914532
239,854,post,4945,23558,15116,LH(R),0.97899
240,4617,post,6142,20750,14421,LH(R),0.66837
241,854,post,4957,23534,15087,LH(R),0.999
242,3260,post,4891,22859,15282,LH(R),0.973273
243,1388,post,4823,23000,14957,LH(R),0.969007
244,2027,pre,5308,22161,16715,LH(R),0.876
245,2026,pre,5291,22188,16819,LH(R),0.982
246,2026,pre,5351,22158,16742,LH(R),0.988
247,443,pre,4091,21180,16324,LH(R),0.971
248,2015,pre,5208,22858,16405,LH(R),0.985
249,1389,pre,4746,23038,14877,LH(R),0.959
250,2293,pre,5453,21910,15986,LH(R),0.977
251,1103,pre,4770,21891,17093,LH(R),0.965
252,1387,pre,4882,22866,15046,LH(R),0.952
253,3945,pre,4893,22670,15123,LH(R),0.955
254,2289,pre,5397,21941,15560,LH(R),0.965
255,393,post,7611,19141,13501,LH(R),0.646044
256,372,post,9786,17865,12573,SCL(R),0.46824247
257,373,post,9700,17870,12657,SCL(R),0.923815
258,406,post,6644,20091,14197,LH(R),0.996136
259,2290,post,5371,21967,15690,LH(R),0.98088
260,2290,post,5419,21974,15688,LH(R),0.839598
261,4368,post,9734,18003,12539,SCL(R),0.798519
262,4369,post,9716,18005,12471,SCL(R),0.993395
263,4369,post,9729,17933,12452,SCL(R),0.47591037
264,3946,post,4863,22640,15135,LH(R),0.97401
265,372,post,9759,17882,12572,SCL(R),0.979093
266,2483,pre,15471,34751,26748,AL(R),0.927
267,339,pre,13685,16300,11939,,0.614
268,2034,pre,15322,35243,25056,AL(R),0.904
269,714,pre,16261,36554,26288,AL(R),0.991
270,772,pre,14935,35786,26021,AL(R),0.984
271,1887,pre,15756,34601,27282,AL(R),0.998
272,1055,pre,15167,36053,26504,AL(R),0.981
273,3876,pre,15548,34904,26967,AL(R),0.958
274,3876,pre,15532,34934,27033,AL(R),0.647
275,3876,pre,15489,34863,26941,AL(R),0.851
276,2033,pre,15276,35240,25036,AL(R),0.943
277,3676,pre,14789,35234,25601,AL(R),0.934
278,3370,pre,14786,35271,25658,AL(R),0.969
279,2664,pre,15129,35472,25835,AL(R),0.88
280,3848,pre,16340,34887,26266,AL(R),0.972
281,3821,pre,15358,35511,25596,AL(R),0.977
282,4240,post,15531,35644,25380,AL(R),0.879041
283,4322,post,15606,34714,27256,AL(R),0.957589
284,2164,post,14853,35016,25764,AL(R),0.80668
285,3006,post,16023,36339,26502,AL(R),0.55913
286,1053,post,15270,36079,26512,AL(R),0.924924
287,4620,pre,15212,12558,11126,CA(R),0.978
288,4618,pre,15156,12159,11026,CA(R),0.958
289,4620,pre,15203,12420,11189,CA(R),0.983
290,860,pre,5071,23646,14726,LH(R),0.678
291,3943,pre,5275,22406,17068,LH(R),0.966
292,2293,pre,5579,21800,16021,LH(R),0.983
293,858,post,5012,23658,14810,LH(R),0.963793
294,2284,pre,5351,22406,15845,LH(R),0.955
295,4610,pre,5225,22449,15984,LH(R),0.998
296,442,pre,4184,21301,16383,LH(R),0.921
297,2023,pre,5414,22503,16816,LH(R),0.942
298,643,pre,14567,15409,11386,CA(R),0.97
299,4379,pre,14532,15161,11423,CA(R),0.994
300,4378,pre,14458,15191,11361,CA(R),0.933
301,1101,pre,4872,22114,17028,LH(R),0.984
302,2819,pre,5448,23410,15903,LH(R),0.989
303,843,pre,4917,22852,15814,LH(R),0.989
304,2295,pre,5616,21896,16149,LH(R),0.983
305,966,post,14743,36428,25506,AL(R),0.760456
306,3124,pre,14502,34782,25919,AL(R),0.881
307,3123,pre,14540,34815,25849,AL(R),0.973
308,1817,post,16397,34213,26372,AL(R),0.976588
309,1815,post,16376,34227,26450,AL(R),0.937806
310,3966,post,17034,36763,25732,AL(R),0.984608
311,2429,post,14363,34778,25549,AL(R),0.852763
312,1721,post,14435,36301,25706,AL(R),0.701679
313,406,post,6765,20095,14194,LH(R),0.884428
314,1042,pre,16714,15407,11350,CA(R),0.991
315,4373,pre,16384,15658,11269,CA(R),0.956
316,4373,post,16379,15654,11300,CA(R),0.750634
317,4627,pre,16590,15548,11250,CA(R),0.911
318,4627,pre,16606,15512,11222,CA(R),0.985
319,4372,pre,16404,15524,11214,CA(R),0.918
320,4372,pre,16507,15518,11180,CA(R),0.995
321,4372,pre,16442,15499,11188,CA(R),0.97
322,644,pre,14653,15359,11336,CA(R),0.977
323,643,pre,14492,15333,11374,CA(R),0.985
324,643,pre,14447,15355,11321,CA(R),0.962
325,1038,post,16342,15288,11339,CA(R),0.854857
326,4629,pre,14724,15266,11355,CA(R),0.977
327,642,pre,14472,15467,11361,CA(R),0.953
328,4378,pre,14535,15194,11357,CA(R),0.951
329,4629,pre,14796,15234,11327,CA(R),0.953
330,3584,pre,14498,15089,11275,CA(R),0.993
331,643,pre,14492,15367,11260,CA(R),0.985
332,645,pre,14597,15320,11216,CA(R),0.972
333,3584,pre,14436,15160,11260,CA(R),0.884
334,3584,pre,14438,15125,11235,CA(R),0.979
335,685,pre,15272,12936,10953,CA(R),0.945
336,4620,pre,15310,12547,11093,CA(R),0.877
337,4619,pre,15227,12266,11184,CA(R),0.945
338,4365,pre,15128,12429,11142,CA(R),0.948
339,4365,pre,15109,12538,11135,CA(R),0.969
340,689,pre,15273,12378,11001,CA(R),0.98
341,691,pre,15138,12269,11073,CA(R),0.932
342,690,pre,15140,12358,11042,CA(R),0.983
343,690,pre,15258,12316,10970,CA(R),0.869
344,4618,pre,15220,12268,10958,CA(R),0.732
345,692,pre,15212,12145,11105,CA(R),0.94
346,4359,pre,5374,22963,16474,LH(R),0.865
347,4359,pre,5353,23013,16469,LH(R),0.968
348,4359,pre,5363,23006,16484,LH(R),0.915
349,2016,pre,5334,22987,16549,LH(R),0.966
350,2018,pre,5401,22758,16642,LH(R),0.938
351,1536,pre,4322,22574,15747,LH(R),0.972
352,2268,pre,3768,20965,15999,LH(R),0.932
353,1398,pre,3835,22524,14740,LH(R),0.955
354,1399,pre,3798,22535,14750,LH(R),0.993
355,3864,pre,16350,34668,26057,AL(R),0.995
356,685,pre,15187,12951,10895,CA(R),0.761
357,3444,post,16843,36140,24574,AL(R),0.980446
358,3957,pre,15107,12453,10965,CA(R),0.953
359,687,pre,15214,12642,10884,CA(R),0.973
360,4615,pre,4939,21564,15551,LH(R),0.99
361,2022,pre,5502,22569,16797,LH(R),0.966
362,2023,pre,5376,22432,16828,LH(R),0.755
363,2015,pre,5121,22875,16455,LH(R),0.988
364,862,pre,4989,23782,14381,LH(R),0.892
365,443,pre,4095,21203,16249,LH(R),0.981
366,1387,pre,4936,22890,14971,LH(R),0.991
367,4613,pre,4867,21653,15741,LH(R),0.964
368,3495,pre,16108,36569,26484,AL(R),0.966
369,864,pre,4809,23705,14253,LH(R),0.996
370,4317,pre,15803,34838,27293,AL(R),0.998
371,4675,pre,15467,36226,26581,AL(R),0.996
372,4352,pre,4954,22352,16688,LH(R),0.966
373,410,pre,6117,20524,14367,LH(R),0.953
374,2464,pre,14588,35361,26453,AL(R),0.991
375,2024,pre,5355,22376,16833,LH(R),0.939
376,863,pre,4832,23653,14279,LH(R),0.957
377,4617,pre,6149,20668,14390,LH(R),0.996
378,1399,pre,3826,22574,14689,LH(R),0.982
379,1389,pre,4641,23017,14841,LH(R),0.993
380,2297,pre,5793,21946,16162,LH(R),0.973
381,926,pre,16182,34584,26292,AL(R),0.986
382,1504,pre,15597,34621,27055,AL(R),0.996
383,4606,pre,5086,23598,15394,LH(R),0.995
384,443,pre,4052,21226,16333,LH(R),0.942
385,2295,pre,5677,21861,16146,LH(R),0.939
386,2032,post,15193,35230,25013,AL(R),0.761611
387,2898,post,15162,35262,25161,AL(R),0.842401
388,2894,post,15104,35340,25107,AL(R),0.939617
389,3255,pre,4331,22662,15724,LH(R),0.987
390,393,pre,7596,19043,13447,LH(R),0.779
391,300,post,17985,16076,13774,,0.956553
392,299,post,18071,16105,13878,,1.0
393,2292,pre,5423,21922,15930,LH(R),0.932
394,4602,pre,4216,22555,15645,LH(R),0.994
395,4606,pre,5047,23591,15464,LH(R),0.998
396,2021,pre,5517,22644,16798,LH(R),0.981
397,2817,pre,5204,23296,15875,LH(R),0.979
398,4611,pre,4439,21683,16406,LH(R),0.993
399,863,pre,4784,23751,14334,LH(R),0.952
400,4617,pre,6194,20657,14465,LH(R),0.992
401,410,pre,6220,20616,14492,LH(R),0.949
402,3256,pre,4356,22749,15792,LH(R),0.967
403,2824,pre,5048,20950,15068,LH(R),0.991
404,4617,post,6173,20738,14423,LH(R),0.969667
405,1094,post,5032,22305,16673,LH(R),0.622275
406,409,pre,6307,20480,14311,LH(R),0.988
407,4378,pre,14511,15162,11317,CA(R),0.983
408,645,pre,14675,15267,11342,CA(R),0.974
409,4376,pre,14443,15372,11274,CA(R),0.976
410,643,pre,14550,15436,11308,CA(R),0.971
411,643,pre,14455,15431,11350,CA(R),0.823
412,2816,pre,5129,23294,15815,LH(R),0.99
413,2016,pre,5349,22812,16524,LH(R),0.99
414,2016,pre,5351,22923,16577,LH(R),0.988
415,855,pre,5105,23703,15074,LH(R),0.975
416,853,pre,4916,23462,15249,LH(R),0.978
417,1389,pre,4730,23035,14812,LH(R),0.966
418,1523,pre,5051,22914,16020,LH(R),0.996
419,1398,pre,3904,22594,14727,LH(R),0.989
420,2015,pre,5146,22822,16505,LH(R),0.952
421,3945,pre,4924,22728,15077,LH(R),0.988
422,3256,pre,4380,22698,15745,LH(R),0.978
423,862,pre,4956,23752,14481,LH(R),0.954
424,409,post,6269,20385,14277,LH(R),0.683079
425,3581,post,3739,20766,15766,LH(R),0.997004
426,3945,post,4917,22688,15101,LH(R),0.977295
427,3936,post,5096,23809,14529,LH(R),0.777507
428,4616,post,5018,20920,14924,LH(R),0.991338
429,3955,post,5182,21882,15396,LH(R),0.965961
430,421,post,5108,21106,14960,LH(R),0.963694
431,2016,post,5140,22815,16548,LH(R),0.995168
432,3951,post,5306,21906,15388,LH(R),0.947141
433,857,post,4994,23655,14905,LH(R),0.717765
434,856,post,5063,23561,14958,LH(R),0.975201
435,4605,post,3654,20665,15861,LH(R),0.997555
436,3264,post,4778,22938,15239,LH(R),0.819886
437,865,post,4615,23562,14129,LH(R),0.929
438,3259,post,4361,22697,15604,LH(R),0.984635
439,865,post,4548,23582,14213,LH(R),0.996
440,4614,post,5043,21663,15357,LH(R),0.981923
441,4360,post,4117,21259,16211,LH(R),0.999512
442,861,post,5006,23774,14577,LH(R),0.955865
443,2823,post,5109,21061,14974,LH(R),0.815426
444,1093,post,4880,22240,16691,LH(R),0.975253
445,1103,post,4713,21954,17051,LH(R),0.82484
446,2292,pre,5388,21917,15850,LH(R),0.974
447,854,pre,5006,23666,15127,LH(R),0.862
448,1038,post,16479,15309,11438,CA(R),0.659352
449,4618,pre,15192,12179,11008,CA(R),0.986
450,678,post,15290,13459,10986,CA(R),0.975309
451,4608,pre,5022,22897,15192,LH(R),0.992
452,1525,pre,5099,23011,16066,LH(R),0.878
453,410,pre,6210,20556,14335,LH(R),0.976
454,409,pre,6327,20356,14281,LH(R),0.968
455,2020,pre,5546,22663,16700,LH(R),0.921
456,2793,post,15409,34624,27192,AL(R),0.915
457,2295,pre,5692,21888,16181,LH(R),0.912
458,3962,post,16296,15256,11195,CA(R),0.752131
459,646,pre,14548,15150,11184,CA(R),0.988
460,646,pre,14615,15123,11254,CA(R),0.982
461,645,pre,14539,15280,11200,CA(R),0.935
462,4376,pre,14428,15302,11282,CA(R),0.979
463,4374,post,16355,15251,11349,CA(R),0.869984
464,316,post,16123,15919,12702,,0.998609
465,2284,pre,5328,22500,15920,LH(R),0.908
466,1397,pre,3940,22586,14796,LH(R),0.944
467,1053,pre,15214,36179,26444,AL(R),0.994
468,2752,pre,15199,36287,26460,AL(R),0.604
469,4674,pre,15383,36220,26472,AL(R),0.712
470,4526,pre,15456,35616,25527,AL(R),0.953
471,3821,pre,15420,35581,25626,AL(R),0.903
472,4526,pre,15433,35650,25545,AL(R),0.896
473,2802,post,15864,35348,27219,AL(R),0.999
474,1384,pre,4988,22801,15310,LH(R),0.925
475,1386,pre,4933,22877,15202,LH(R),0.99
476,443,pre,4025,21215,16270,LH(R),0.981
477,2274,post,3540,20881,15684,LH(R),0.360793
478,4357,post,3919,21066,15834,LH(R),0.981
479,856,pre,4986,23597,14975,LH(R),0.902
480,430,pre,4735,21639,15939,LH(R),0.961
481,867,post,4473,23556,14123,LH(R),0.607983
482,1100,pre,4961,22106,17111,LH(R),0.961
483,1102,pre,4863,22004,17069,LH(R),0.989
484,811,pre,15160,36595,26144,AL(R),0.982
485,755,pre,14527,35290,26312,AL(R),0.997
486,3135,pre,15028,35864,25412,AL(R),0.973
487,809,pre,15007,36543,25938,AL(R),0.975
488,4587,pre,15876,36232,25918,AL(R),0.922
489,2309,pre,14504,35020,25505,AL(R),0.966
490,787,pre,16285,35609,26034,AL(R),0.884
491,4665,pre,15622,35841,25406,AL(R),0.987
492,1902,pre,16749,35987,25951,AL(R),0.984
493,1543,pre,14873,36615,25962,AL(R),0.993
494,1422,pre,15725,35880,25634,AL(R),0.995
495,1544,pre,14860,36563,25847,AL(R),0.969
496,4176,post,16380,34541,26446,AL(R),0.538781
497,1545,post,14791,36530,25891,AL(R),0.718168
498,1183,post,16415,36166,24783,AL(R),0.349959
499,2654,post,14664,35015,25033,AL(R),0.655559
500,4386,post,16573,36637,24799,AL(R),0.885
501,1290,post,14499,35257,25665,AL(R),0.8
502,2574,post,14624,35483,25976,AL(R),0.954
503,2574,post,14624,35483,25980,AL(R),0.953989
504,1565,post,14462,35330,25708,AL(R),0.973142
505,3965,post,14706,35046,24987,AL(R),0.736987
506,1627,post,14567,35452,25873,AL(R),0.957478
507,1746,post,15693,36679,25062,AL(R),0.895086
508,4488,post,14503,35312,25496,AL(R),0.725162
509,4056,post,14686,35244,25394,AL(R),0.919288
510,4488,post,14520,35266,25472,AL(R),0.815204
511,3737,post,16795,36205,25279,AL(R),0.816202
512,1347,post,14852,35309,25937,AL(R),0.968479
513,1903,post,16781,36109,26023,AL(R),0.639195
514,2376,post,14680,35711,25122,AL(R),0.859758
515,1355,post,14836,35295,26096,AL(R),0.501
516,4249,post,16084,35919,25227,AL(R),0.858944
517,1345,post,14762,35320,25992,AL(R),0.697786
518,949,post,15590,36138,25549,AL(R),0.742413
519,1161,post,15265,36144,24634,AL(R),0.45496166
520,2717,post,15327,36378,25619,AL(R),0.607
521,2147,post,14467,35952,26103,AL(R),0.892533
522,2968,post,15567,36381,26241,AL(R),0.68912
523,4119,post,15072,36475,25452,AL(R),0.626485
524,4448,post,14620,35789,26136,AL(R),0.937087
525,2578,post,15056,36443,25518,AL(R),0.656915
526,4137,post,15290,36524,25345,AL(R),0.861132
527,4169,post,14411,35548,26298,AL(R),0.725746
528,4461,post,14676,35514,26051,AL(R),0.448226
529,4424,post,15223,36768,25974,AL(R),0.839675
530,3729,post,15620,36994,25996,AL(R),0.617211
531,530,post,14656,34304,25869,AL(R),0.478832
532,1322,post,17025,36211,25008,AL(R),0.956563
533,4056,post,14686,35236,25441,AL(R),0.791528
534,4052,post,16046,36356,25028,AL(R),0.867666
535,1462,post,16344,35349,25344,AL(R),0.806598
536,1975,post,15173,36113,25057,AL(R),0.800568
537,2388,post,15019,36106,24923,AL(R),0.699079
538,899,post,16498,36682,24882,AL(R),0.99948
539,3629,post,14562,36013,25841,AL(R),0.837
540,3630,post,14573,36044,25819,AL(R),0.906103
541,1267,post,14793,34834,26522,AL(R),0.801303
