connector_id,node_id,type,x,y,z,roi,confidence
539,53,post,7662,18978,13450,LH(R),0.77
540,4031,pre,5589,22153,15720,LH(R),0.976
541,255,post,21467,27066,27188,,0.7
542,4,pre,3736,22021,15179,LH(R),0.979
543,4316,post,16455,15050,10936,CA(R),0.868604
544,705,pre,16177,14883,10822,CA(R),0.867
545,2404,pre,5476,22184,15757,LH(R),0.993
546,1130,pre,4086,21044,16177,LH(R),0.995
547,2407,pre,5700,22097,15830,LH(R),0.938
548,1132,pre,3967,20997,16060,LH(R),0.992
549,3030,pre,5429,21839,15455,LH(R),0.967
550,2257,pre,16689,35301,25975,AL(R),0.914
551,2443,pre,16252,35996,25621,AL(R),0.992
552,2234,pre,15824,35498,24621,AL(R),0.981
553,3321,pre,16220,35780,25676,AL(R),0.996
554,3461,post,15409,34573,25075,AL(R),0.664718
555,2884,pre,16482,36875,25542,AL(R),0.994
556,3582,pre,16190,35501,24816,AL(R),0.993
557,925,pre,16417,35773,24972,AL(R),0.998
558,2744,pre,15884,35316,24781,AL(R),0.873
559,673,post,16510,15654,12161,,0.993784
560,951,pre,16078,35336,25188,AL(R),0.985
561,3458,pre,15486,34701,25061,AL(R),0.998
562,925,pre,16405,35837,24846,AL(R),0.996
563,950,pre,16031,35180,25294,AL(R),0.979
564,4190,pre,16955,35468,25149,AL(R),0.774
565,3318,pre,16272,35801,25855,AL(R),0.993
566,1632,post,16427,36040,24721,AL(R),0.928963
567,926,post,16386,35865,24822,AL(R),0.621686
568,2385,post,16821,35527,25052,AL(R),0.962507
569,2274,post,16148,34803,25298,AL(R),0.747487
570,951,post,16062,35322,25184,AL(R),0.318984
571,3004,post,16274,34797,25287,AL(R),0.347158
572,3004,post,16226,34802,25211,AL(R),0.952195
573,1669,post,14760,35154,25258,AL(R),0.854978
574,3431,post,15742,36082,24932,AL(R),0.8023
575,3593,post,15125,34424,25769,AL(R),0.47651052
576,1020,post,15188,34591,25732,AL(R),0.840648
577,1295,post,15706,35257,24624,AL(R),0.849629
578,4119,post,15710,34757,24828,AL(R),0.608026
579,2184,post,16772,36217,25255,AL(R),0.906539
580,4259,post,16212,36670,25257,AL(R),0.863414
581,2379,post,15760,35918,25193,AL(R),0.846573
582,4128,post,17521,36140,25788,AL(R),0.789423
583,2562,post,16942,35871,25121,AL(R),0.680666
584,919,post,16976,35762,25240,AL(R),0.957573
585,921,post,16672,35791,25205,AL(R),0.86732
586,3212,post,14529,34461,25807,AL(R),0.770207
587,1246,post,15566,36128,25542,AL(R),0.866998
588,2691,post,15621,35307,24335,AL(R),0.45745528
589,1499,post,14997,34301,26169,AL(R),0.733292
590,3427,post,16851,36096,25373,AL(R),0.881453
591,3259,post,16336,34931,25769,AL(R),0.985
592,1260,post,16016,34993,24605,AL(R),0.982096
593,1261,post,15978,34946,24594,AL(R),0.282571
594,853,post,16712,36272,25351,AL(R),0.840942
595,3281,post,16200,35056,25551,AL(R),0.467858
596,3791,post,16119,36018,24563,AL(R),0.900508
597,3619,post,16437,35040,25849,AL(R),0.754411
598,999,post,15693,34875,25962,AL(R),0.628
599,1746,post,16399,37073,25921,AL(R),0.776709
600,2539,post,15384,35404,25434,AL(R),0.867
601,1297,post,15660,35197,24455,AL(R),0.719
602,1642,post,16311,36575,24758,AL(R),0.979395
603,4138,post,15581,35277,24482,AL(R),0.452
604,2207,post,15057,34438,24917,AL(R),0.856429
605,709,post,17139,36439,25672,AL(R),0.962811
606,1633,post,16305,36071,24689,AL(R),0.673434
607,1320,post,14573,34437,25878,AL(R),0.915178
608,2367,post,15409,35524,25412,AL(R),0.876257
609,2768,post,16189,35128,25769,AL(R),0.458873
610,1860,post,14841,34844,25438,AL(R),0.979499
611,1362,post,15084,34967,25756,AL(R),0.672991
612,3008,post,16283,34785,25123,AL(R),0.988961
613,928,post,16133,36008,24887,AL(R),0.993509
614,3062,post,14755,35184,24997,AL(R),0.922693
615,2514,post,15142,34343,25757,AL(R),0.735952
616,1317,post,14655,34369,25735,AL(R),0.691423
617,3322,post,16259,36969,25129,AL(R),0.640154
618,653,post,15681,35875,25025,AL(R),0.957835
619,522,post,14725,35633,24967,AL(R),0.940436
620,2246,post,16138,35820,25070,AL(R),0.94288
621,1948,post,14764,35426,25231,AL(R),0.927455
622,952,post,16048,35424,25237,AL(R),0.998091
623,649,post,15603,35809,25019,AL(R),0.8371
624,4076,post,16082,36729,25364,AL(R),0.984
625,2068,post,16530,35870,25569,AL(R),0.947
626,445,post,15882,36906,25356,AL(R),0.998
627,2042,post,15017,34255,25518,AL(R),0.912991
628,4228,post,16487,35371,25854,AL(R),0.89
629,3810,post,14964,34293,25497,AL(R),0.542082
630,1713,post,16139,36814,25372,AL(R),0.965
631,814,post,14325,34785,25559,AL(R),0.96422
632,2069,post,16517,35816,25580,AL(R),0.991
633,1398,post,16454,34990,26013,AL(R),0.993676
634,1398,post,16410,34982,25991,AL(R),0.99981
635,3977,post,16547,35185,25920,AL(R),0.999561
636,2921,post,14853,34341,25398,AL(R),0.992128
637,2585,post,16550,35312,25779,AL(R),0.863315
638,1853,post,14640,34593,25435,AL(R),0.81431
639,862,post,16441,36000,25543,AL(R),0.968
640,2924,post,14808,34438,25395,AL(R),0.99285
641,3124,post,14627,34485,25363,AL(R),0.996726
642,2581,post,16452,35255,25836,AL(R),0.422395
643,2178,post,16526,36346,25419,AL(R),0.981403
644,2057,post,14757,35837,24938,AL(R),0.476216
645,2521,post,16685,36508,25335,AL(R),0.47146052
646,1163,post,14896,35223,24855,AL(R),0.47240222
647,2060,post,14791,35875,24852,AL(R),0.998077
648,3702,post,14785,35160,25373,AL(R),0.955313
649,1115,pre,4718,21991,16100,LH(R),0.99
650,3289,pre,15285,12104,10673,CA(R),0.88
651,1579,pre,4694,22029,16345,LH(R),0.988
652,1116,pre,4621,21896,16183,LH(R),0.987
653,459,pre,15247,36774,25391,AL(R),0.988
654,459,pre,15240,36802,25477,AL(R),0.628
655,459,post,15222,36792,25483,AL(R),0.985296
656,4120,post,14741,34757,25627,AL(R),0.964662
657,1294,post,15725,35239,24734,AL(R),0.985041
658,2313,post,15169,35031,25308,AL(R),0.853058
659,1595,pre,5568,22340,16815,LH(R),0.991
660,1595,pre,5572,22389,16834,LH(R),0.935
661,4116,pre,15223,34968,25199,AL(R),0.985
662,1165,pre,15061,35313,24946,AL(R),0.97
663,1163,pre,15059,35204,24847,AL(R),0.806
664,4260,pre,15077,35103,24938,AL(R),0.897
665,3502,pre,14632,34739,25965,AL(R),0.971
666,1164,post,14948,35238,24939,AL(R),0.583401
667,4260,post,15066,35164,24894,AL(R),0.936313
668,4116,post,15236,35017,25183,AL(R),0.948822
669,1167,post,14979,35330,24981,AL(R),0.404855
670,3502,post,14692,34739,25918,AL(R),0.793884
671,1763,post,14551,34742,26149,AL(R),0.45889336
672,3659,pre,14945,11844,10426,CA(R),0.934
673,601,post,14875,11655,10668,CA(R),0.990154
674,596,post,15057,12077,10502,CA(R),0.313714
675,6,pre,3951,22145,15360,LH(R),0.981
676,4034,pre,4970,23394,15565,LH(R),0.994
677,4248,pre,4963,23479,15643,LH(R),0.975
678,1264,post,15687,35182,24448,AL(R),0.854973
679,1136,pre,3538,20741,16119,LH(R),0.987
680,1589,pre,4904,22424,16775,LH(R),0.975
681,576,post,15184,13365,10956,CA(R),0.739461
682,4257,post,14836,35482,25035,AL(R),0.629399
683,2967,post,16035,35518,24455,AL(R),0.962685
684,3376,post,15165,35579,24718,AL(R),0.687504
685,1852,post,14677,34658,25495,AL(R),0.687237
686,2321,post,15227,35461,24685,AL(R),0.552671
687,1947,post,14755,35441,25179,AL(R),0.813425
688,1471,post,15379,35461,24656,AL(R),0.745569
689,2321,post,15234,35460,24681,AL(R),0.994393
690,1471,post,15282,35454,24689,AL(R),0.990538
691,1596,pre,5451,22431,16746,LH(R),0.95
692,2592,post,16385,34702,26285,AL(R),0.395568
693,3647,pre,15933,34348,25993,AL(R),0.969
694,2430,pre,16220,36039,25981,AL(R),0.987
695,3719,pre,16494,36092,25621,AL(R),0.99
696,4065,post,16429,36054,25718,AL(R),0.711947
697,2284,pre,15774,34078,25937,AL(R),0.999
698,1336,pre,16839,34767,25412,AL(R),0.992
699,885,pre,16088,35437,25854,AL(R),0.89
700,4301,pre,16281,35484,25898,AL(R),0.968
701,1631,pre,16389,36020,24865,AL(R),0.984
702,2748,post,15703,35407,24904,AL(R),0.868447
703,3981,post,15562,34151,25669,AL(R),0.374216
704,1782,post,14887,34667,25370,AL(R),0.917849
705,2284,post,15842,34072,26030,AL(R),0.801281
706,1946,post,14798,35446,25147,AL(R),0.987893
707,4279,post,16963,34693,25428,AL(R),0.991491
708,1402,post,16510,35393,26032,AL(R),0.598059
709,4165,post,16544,35893,24833,AL(R),0.700124
710,2613,post,14822,35597,25166,AL(R),0.723
711,4301,post,16262,35458,25922,AL(R),0.993614
712,1902,post,14968,34712,25498,AL(R),0.989
713,4317,post,16457,15154,10841,CA(R),0.906277
714,4316,post,16487,15086,10897,CA(R),0.78063
715,2709,pre,15223,34837,24986,AL(R),0.997
716,1932,post,15586,34493,25645,AL(R),0.698223
717,3796,post,15215,34785,25081,AL(R),0.683777
718,742,post,16246,36782,26007,AL(R),0.901604
719,2745,pre,15968,35501,24779,AL(R),0.987
720,3402,pre,15518,34960,25178,AL(R),0.993
721,619,post,16084,35396,24704,AL(R),0.787773
722,4316,pre,16432,15031,10851,CA(R),0.917
723,3366,pre,16749,36649,26343,AL(R),0.968
724,2786,pre,15643,33989,26051,AL(R),0.954
725,1097,pre,16247,34968,27003,AL(R),0.99
726,2286,pre,15685,33912,26097,AL(R),0.97
727,2647,pre,16761,36725,26261,AL(R),0.959
728,3716,pre,16455,36027,25633,AL(R),0.734
729,988,pre,16203,34840,25764,AL(R),0.977
730,4219,post,16252,35133,25297,AL(R),0.928
731,4297,post,16154,35248,25173,AL(R),0.766311
732,4298,post,16082,35343,25124,AL(R),0.919457
733,2142,post,15920,34572,25690,AL(R),0.966603
734,2257,post,16693,35276,25923,AL(R),0.880919
735,923,pre,16532,35866,25032,AL(R),0.993
736,923,pre,16569,35789,25002,AL(R),0.98
737,1862,post,16323,36119,24979,AL(R),0.978888
738,4165,post,16564,35876,24825,AL(R),0.482
739,922,post,16624,35886,25061,AL(R),0.729768
740,3941,pre,16714,35400,26111,AL(R),0.996
741,3707,pre,16256,36201,25461,AL(R),0.974
742,1405,pre,16673,35484,26203,AL(R),0.992
743,3003,post,16619,35381,26310,AL(R),0.872022
744,2385,post,16756,35575,25057,AL(R),0.553556
745,2960,post,15428,34488,25173,AL(R),0.961683
746,496,post,15532,34308,25175,AL(R),0.81066
747,4117,post,15219,34903,25159,AL(R),0.876276
748,2434,post,16099,35928,25876,AL(R),0.906737
749,3941,post,16746,35531,26045,AL(R),0.924128
750,2432,post,16067,36029,25908,AL(R),0.979691
751,484,pre,15720,34260,25908,AL(R),0.994
752,3017,pre,17318,35344,25751,AL(R),0.99
753,618,pre,16131,35292,24762,AL(R),0.859
754,4304,pre,15823,34302,26018,AL(R),0.993
755,3582,pre,16130,35494,24735,AL(R),0.997
756,3941,pre,16754,35392,26031,AL(R),0.978
757,2431,pre,16105,36102,25967,AL(R),0.987
758,1052,pre,15363,34869,24964,AL(R),0.984
759,4064,pre,16317,36077,25695,AL(R),0.995
760,3677,pre,16114,36001,25972,AL(R),0.996
761,3877,post,16407,35146,27019,AL(R),0.868538
762,4158,post,16654,36069,24938,AL(R),0.726
763,3402,post,15535,34971,25149,AL(R),0.955802
764,3896,post,16602,35940,24964,AL(R),0.957671
765,2630,post,16702,36179,26361,AL(R),0.88588
766,1441,post,16688,35426,24880,AL(R),0.493608
767,619,post,16048,35442,24693,AL(R),0.964726
768,4298,post,16009,35254,25109,AL(R),0.841454
769,3305,post,16424,35576,25980,AL(R),0.739379
770,3016,post,17465,35411,25823,AL(R),0.982939
771,3995,post,17425,35430,25736,AL(R),0.79383
772,4255,pre,16661,35586,25664,AL(R),0.992
773,2432,post,16061,36031,25921,AL(R),0.496952
774,3937,post,17167,35648,25561,AL(R),0.817808
775,2270,post,17174,35719,25551,AL(R),0.961144
776,3409,post,16605,36691,25352,AL(R),0.805454
777,2987,post,17249,36116,25537,AL(R),0.965473
778,3758,post,16403,37044,25579,AL(R),0.709474
779,3705,post,14561,34923,25245,AL(R),0.631305
780,2683,post,16426,36814,25324,AL(R),0.659826
781,442,post,16120,36911,25450,AL(R),0.999797
782,1913,post,15110,34734,26258,AL(R),0.509741
783,1911,post,15096,34747,26203,AL(R),0.918926
784,2758,post,15234,34529,25825,AL(R),0.89872
785,3915,post,15279,34367,25581,AL(R),0.630347
786,3409,post,16591,36767,25335,AL(R),0.910095
787,2572,post,15242,34375,25699,AL(R),0.963932
788,1561,post,16662,34781,25720,AL(R),0.999454
789,3099,post,15488,35487,24388,AL(R),0.856113
790,1780,post,14945,34669,25261,AL(R),0.953188
791,2242,post,15912,35881,24647,AL(R),0.996
792,4256,post,14733,35079,25415,AL(R),0.98834
793,1622,post,15463,35536,24347,AL(R),0.989611
794,3704,post,14511,34907,25275,AL(R),0.991981
795,3101,post,15529,35444,24315,AL(R),0.893697
796,1599,post,15732,36096,24847,AL(R),0.737428
797,2087,post,15814,34364,25145,AL(R),0.792661
798,2446,pre,16252,36250,25516,AL(R),0.986
799,1391,post,16129,35829,25233,AL(R),0.957
800,2742,post,16509,34788,25361,AL(R),0.773291
801,4066,post,16437,36155,25551,AL(R),0.7061
802,2385,pre,16800,35459,25066,AL(R),0.991
803,771,pre,16674,34941,25196,AL(R),0.993
804,2737,pre,16709,34886,25322,AL(R),0.992
805,1436,post,16810,35320,25164,AL(R),0.932497
806,3402,post,15516,34987,25141,AL(R),0.988244
807,3402,post,15532,34922,25100,AL(R),0.997509
808,3552,post,15834,35595,24532,AL(R),0.873278
809,2136,post,15772,34466,25723,AL(R),0.987458
810,4066,post,16430,36172,25561,AL(R),0.924271
811,4279,post,16952,34685,25422,AL(R),0.980076
812,3498,post,16029,35629,24644,AL(R),0.892802
813,2001,pre,15208,35811,25090,AL(R),0.61
814,3044,pre,16557,36247,26435,AL(R),0.733
815,2416,pre,15463,36572,25715,AL(R),0.997
816,3619,pre,16415,35049,25832,AL(R),0.668
817,1333,post,14597,34537,26345,AL(R),0.921841
818,1554,post,16048,34800,26329,AL(R),0.935269
819,3331,post,14718,35185,25159,AL(R),0.99114
820,3526,post,16847,36638,25504,AL(R),0.867855
821,796,post,15293,34302,25242,AL(R),0.953573
822,4288,post,15605,34294,25309,AL(R),0.98294
823,1776,post,14933,34668,25122,AL(R),0.886597
824,2527,post,16375,34627,25111,AL(R),0.975419
825,1258,post,16066,34876,24732,AL(R),0.533
826,3735,post,16688,36906,26182,AL(R),0.423381
827,728,post,16866,36919,26211,AL(R),0.915495
828,1288,post,15599,35051,24606,AL(R),0.941217
829,3538,post,15472,35319,25319,AL(R),0.971224
830,2939,post,15330,35313,25325,AL(R),0.971263
831,1481,post,15309,35476,24557,AL(R),0.986155
832,734,post,16610,36974,26055,AL(R),0.953375
833,1751,post,16275,37178,25944,AL(R),0.971162
834,1478,post,15324,35419,24567,AL(R),0.914237
835,505,post,15174,34861,24788,AL(R),0.892725
836,3843,post,16073,34815,26242,AL(R),0.982988
837,2794,post,16524,35465,25607,AL(R),0.869077
838,3154,post,16662,34942,24817,AL(R),0.981689
839,2769,post,16216,35105,25757,AL(R),0.98254
840,1251,post,15382,36309,25459,AL(R),0.815733
841,1249,post,15491,36289,25456,AL(R),0.537983
842,1813,post,14751,35032,24836,AL(R),0.981166
843,1767,post,14393,34801,26033,AL(R),0.535575
844,889,post,15732,35368,25942,AL(R),0.982343
845,1231,post,16450,35447,25485,AL(R),0.914389
846,4200,post,15677,34266,25379,AL(R),0.607637
847,2616,post,14761,35664,25183,AL(R),0.689655
848,3643,post,16408,35139,25400,AL(R),0.803108
849,829,post,14317,35200,25481,AL(R),0.918368
850,4079,post,15309,35102,25413,AL(R),0.984996
851,835,post,14339,35236,25356,AL(R),0.602
852,1629,post,15337,35300,24336,AL(R),0.986418
853,1072,post,14884,35280,25482,AL(R),0.537087
854,490,post,15598,34198,25549,AL(R),0.93202
855,808,post,14521,34520,25407,AL(R),0.764954
856,4148,post,16602,35046,25155,AL(R),0.542887
857,3416,post,15561,34796,24541,AL(R),0.45715898
858,2032,post,15196,33997,25478,AL(R),0.961727
859,1701,post,14494,34848,25305,AL(R),0.986257
860,2453,post,14508,34765,25214,AL(R),0.993055
861,1626,post,15315,35455,24352,AL(R),0.919882
862,3138,post,15136,34737,25357,AL(R),0.794835
863,4080,post,15237,34783,25316,AL(R),0.858614
864,1738,post,16465,34657,25509,AL(R),0.985647
865,3414,post,15608,34752,24588,AL(R),0.985707
866,4189,post,16444,35864,25185,AL(R),0.913
867,2211,post,15069,34536,24833,AL(R),0.955234
868,4102,post,16405,36742,25321,AL(R),0.999
869,4212,post,16870,35554,25260,AL(R),0.947879
870,3608,post,16549,34719,25421,AL(R),0.998301
871,1860,post,14827,34819,25439,AL(R),0.935735
872,540,post,14564,35393,25226,AL(R),0.98468
873,3145,post,16385,36190,25088,AL(R),0.985091
874,3146,post,16419,36187,25085,AL(R),0.740443
875,3053,post,16148,36831,24969,AL(R),0.991
876,1990,post,16665,36183,26533,AL(R),0.959576
877,3363,post,15344,35739,24953,AL(R),0.871569
878,4130,post,16281,36335,24951,AL(R),0.999934
879,642,post,15354,35696,25021,AL(R),0.972
880,2330,post,15586,36289,24891,AL(R),0.995546
881,2330,post,15526,36292,24899,AL(R),0.733
882,1160,post,15332,33942,26013,AL(R),0.99885
883,3078,post,16696,36266,24926,AL(R),0.953977
884,3077,post,16725,36261,24957,AL(R),0.966409
885,988,post,16174,34915,25785,AL(R),0.99988
886,2031,post,16369,34574,25044,AL(R),0.989835
887,1646,post,16221,36613,24766,AL(R),0.4521094
888,653,post,15692,35894,25026,AL(R),0.974869
889,2376,post,15775,35854,25371,AL(R),0.934
890,4180,post,16767,35910,25001,AL(R),0.997
891,1642,post,16306,36575,24752,AL(R),0.984
892,3707,post,16220,36085,25434,AL(R),0.923
893,4080,post,15215,34844,25357,AL(R),0.929657
894,517,post,14842,35592,24819,AL(R),0.690963
895,3490,post,14707,34353,25849,AL(R),0.945315
896,3210,post,14498,34529,25781,AL(R),0.867769
897,3189,post,16975,36103,25670,AL(R),0.773324
898,865,post,16474,35834,25750,AL(R),0.733794
899,2067,post,16681,35987,25626,AL(R),0.992619
900,3280,post,16198,35036,25486,AL(R),0.95932
901,882,post,16202,35426,25686,AL(R),0.5995
902,882,post,16202,35426,25685,AL(R),0.944
903,3181,post,14820,34214,25819,AL(R),0.888
904,2190,post,16835,36483,24943,AL(R),0.935425
905,2534,post,14807,34269,25959,AL(R),0.968162
906,2200,post,16216,36514,24834,AL(R),0.991
907,3358,post,16601,36548,26542,AL(R),0.825214
908,3359,post,16541,36568,26555,AL(R),0.905152
909,3484,post,16806,36886,25593,AL(R),0.662868
910,2438,post,16230,36874,26601,AL(R),0.951873
911,3179,post,14810,34252,25745,AL(R),0.67807
912,880,post,16400,35322,25626,AL(R),0.988149
913,754,pre,17315,35571,25842,AL(R),0.951
914,3502,pre,14596,34667,25963,AL(R),0.995
915,1028,pre,14684,34654,25908,AL(R),0.997
916,1029,post,14652,34600,25969,AL(R),0.643395
917,4275,post,14578,34613,26062,AL(R),0.78147
918,754,post,17339,35601,25810,AL(R),1.0
919,586,post,15153,12879,10834,CA(R),0.736743
920,1587,pre,4837,22394,16592,LH(R),0.986
921,70,post,10019,17930,12328,SCL(R),0.921859
922,1134,pre,3766,20788,16115,LH(R),0.99
923,3654,pre,16538,34713,26132,AL(R),0.965
924,3898,pre,16673,36002,24885,AL(R),0.995
925,4164,post,16537,35914,24829,AL(R),0.680003
926,1446,post,16527,35489,24869,AL(R),0.730126
927,2676,post,15377,35079,25058,AL(R),0.916215
928,3654,post,16546,34701,26120,AL(R),0.490615
929,3930,post,16739,35251,25168,AL(R),0.946091
930,2430,post,16175,36140,26017,AL(R),0.927761
931,3304,pre,16346,35622,25910,AL(R),0.96
932,2873,pre,16414,36890,25628,AL(R),0.929
933,1988,pre,16562,36303,26481,AL(R),0.871
934,2999,pre,16554,35334,26175,AL(R),0.985
935,2257,pre,16638,35358,25897,AL(R),0.923
936,4042,pre,16162,36091,25908,AL(R),0.969
937,864,pre,16321,35964,25658,AL(R),0.826
938,864,pre,16399,35935,25639,AL(R),0.989
939,3612,pre,16440,35281,26222,AL(R),0.986
940,1403,pre,16614,35485,26080,AL(R),0.963
941,429,pre,16874,36752,25460,AL(R),0.942
942,2256,pre,16656,35426,25995,AL(R),0.733
943,433,pre,16634,36740,25538,AL(R),0.894
944,1414,pre,16876,36748,25514,AL(R),0.965
945,430,pre,16836,36755,25528,AL(R),0.96
946,1414,pre,16921,36683,25539,AL(R),0.992
947,4299,pre,16613,35510,25979,AL(R),0.925
948,867,pre,16282,35896,25886,AL(R),0.957
949,3940,pre,16161,35714,25950,AL(R),0.985
950,3716,pre,16440,35955,25668,AL(R),0.936
951,1986,pre,16621,36400,26526,AL(R),0.955
952,864,post,16326,35813,25664,AL(R),0.883535
953,3941,post,16715,35386,26002,AL(R),0.91
954,4042,post,16221,36061,25900,AL(R),0.474
955,4299,post,16688,35507,25975,AL(R),0.99746
956,4092,post,16544,36910,25612,AL(R),0.98881
957,434,post,16633,36801,25556,AL(R),0.917512
958,3483,post,16839,36814,25597,AL(R),0.915
959,3940,post,16234,35728,25976,AL(R),0.868968
960,436,post,16534,36845,25564,AL(R),0.900215
961,1401,post,16519,35236,26017,AL(R),0.922868
962,3964,post,16638,35256,26064,AL(R),0.863821
963,3611,post,16486,35249,26154,AL(R),0.593214
964,1982,pre,4635,22932,14698,LH(R),0.95
965,2406,pre,5719,22151,15774,LH(R),0.834
966,2403,pre,5327,22255,15746,LH(R),0.96
967,2595,pre,4655,21581,16529,LH(R),0.983
968,1135,pre,3592,20739,16135,LH(R),0.98
969,1133,pre,3785,20968,16080,LH(R),0.973
970,1139,pre,15554,34191,25493,AL(R),0.959
971,1121,post,4596,21726,16381,LH(R),0.57597
972,42,post,6513,19788,14263,LH(R),0.997
973,71,post,10185,17800,12363,SCL(R),0.319861
974,4229,post,16443,35446,25839,AL(R),0.950048
975,2094,post,16151,36090,25300,AL(R),0.835459
976,4093,post,16597,36898,25687,AL(R),0.4595293
977,2481,post,16696,35990,25371,AL(R),0.779019
978,4294,post,16742,35334,26165,AL(R),0.74889
979,2352,post,15415,35315,25145,AL(R),0.921704
980,1590,pre,5022,22472,16889,LH(R),0.996
981,4082,post,16231,35235,26542,AL(R),0.943057
982,2787,pre,15513,33992,25976,AL(R),0.976
983,2786,pre,15564,33983,25952,AL(R),0.607
984,4213,post,16908,35547,25114,AL(R),0.779468
985,3965,post,16123,34767,25214,AL(R),0.846645
986,1777,post,15044,34663,25221,AL(R),0.745089
987,3653,post,16645,34503,26277,AL(R),0.887923
988,1889,post,15230,34309,25400,AL(R),0.680698
989,430,post,16816,36771,25451,AL(R),0.543124
990,3757,post,16270,36912,25603,AL(R),0.841797
991,2432,post,16041,35961,25948,AL(R),0.446201
992,2787,post,15534,34035,26007,AL(R),0.995892
993,3244,post,15160,34742,25892,AL(R),0.720304
994,3660,post,14968,11668,10409,CA(R),0.48830312
995,4017,post,14682,14988,11452,CA(R),0.771802
996,4016,post,14762,14999,11487,CA(R),0.932299
997,4309,post,15094,11808,10352,CA(R),0.900895
998,890,post,15689,35365,26054,AL(R),0.972427
999,847,post,16951,36123,25588,AL(R),0.990225
1000,1700,post,14471,34827,25365,AL(R),0.694137
1001,2505,post,14891,34898,25070,AL(R),0.938111
1002,3057,post,14772,35257,25326,AL(R),0.684279
1003,2483,post,14570,34719,26222,AL(R),0.986299
1004,3189,post,16982,36109,25672,AL(R),0.97854
1005,1331,post,14602,34467,26262,AL(R),0.987803
1006,851,post,16829,36200,25373,AL(R),0.961339
1007,3832,post,16591,36293,24760,AL(R),0.47174406
1008,1074,post,14865,35352,25458,AL(R),0.949953
1009,4156,post,16834,36571,25241,AL(R),0.811217
1010,4258,post,15815,36925,25266,AL(R),0.980435
1011,3858,post,16971,36210,25610,AL(R),0.792
1012,3078,post,16692,36272,24930,AL(R),0.923866
1013,2858,post,14550,34759,25392,AL(R),0.879821
1014,1542,post,17048,36124,25901,AL(R),0.936244
1015,1539,post,16982,36130,25938,AL(R),0.743466
1016,1699,post,14489,34773,25340,AL(R),0.979693
1017,1071,post,14861,35249,25447,AL(R),0.989647
1018,4274,post,15494,35483,24786,AL(R),0.767849
1019,1316,post,14704,34328,25557,AL(R),0.934948
1020,2897,post,15304,34764,24569,AL(R),0.812795
1021,3548,post,15094,34196,25211,AL(R),0.755105
1022,992,post,15840,34737,25855,AL(R),0.994
1023,3989,post,16396,34871,25401,AL(R),0.890798
1024,3246,post,15197,34707,25937,AL(R),0.923568
1025,2326,post,15178,35580,24637,AL(R),0.423726
1026,3816,post,14814,34674,26011,AL(R),0.933261
1027,1033,post,14784,34661,26066,AL(R),0.772913
1028,2551,post,17209,36535,25967,AL(R),0.836303
1029,3508,post,17125,36356,25944,AL(R),0.920797
1030,2700,post,14476,34767,25535,AL(R),0.902706
1031,4194,post,15934,35477,26036,AL(R),0.931519
1032,2428,post,16422,35967,25990,AL(R),0.912165
1033,3604,post,16483,35631,26294,AL(R),0.787407
1034,1424,post,17065,36631,25855,AL(R),0.999311
1035,2235,post,15813,35566,24689,AL(R),0.868056
1036,1764,post,14540,34660,26156,AL(R),0.851254
1037,2563,post,15975,35331,25641,AL(R),0.947
1038,3431,post,15733,36076,24939,AL(R),0.92282
1039,2879,post,15254,35255,24712,AL(R),0.768194
1040,2201,post,16193,36532,24836,AL(R),0.645969
1041,3832,post,16629,36278,24759,AL(R),0.46898395
1042,2821,post,14455,34866,25229,AL(R),0.958067
1043,1173,post,14933,35633,25173,AL(R),0.646798
1044,4070,post,15276,35646,25146,AL(R),0.951281
1045,1380,post,16334,35621,25246,AL(R),0.873771
1046,4113,post,16031,35877,24509,AL(R),0.856626
1047,4289,post,16198,34701,25036,AL(R),0.841948
1048,2842,post,15179,35686,24738,AL(R),0.783585
1049,2485,post,14644,34713,26297,AL(R),0.4649037
1050,1965,post,15039,35211,25255,AL(R),0.830835
1051,1203,pre,5086,22548,14717,LH(R),0.972
1052,1981,pre,4601,22796,14607,LH(R),0.945
1053,25,pre,5141,21565,15492,LH(R),0.983
1054,1981,pre,4660,22777,14656,LH(R),0.973
1055,1981,post,4578,22802,14593,LH(R),0.522487
1056,3027,pre,5272,21651,16523,LH(R),0.676
1057,3027,pre,5292,21629,16560,LH(R),0.978
1058,2225,pre,16905,36714,25237,AL(R),0.935
1059,1878,post,14954,34402,25667,AL(R),0.924077
1060,4202,post,16908,35827,25303,AL(R),0.995025
1061,1396,post,16476,34862,26007,AL(R),0.993732
1062,2043,post,15020,34243,25541,AL(R),0.910985
1063,4231,post,15754,34116,25571,AL(R),0.943677
1064,3906,post,15300,34054,25605,AL(R),0.998773
1065,1918,post,16614,35940,25191,AL(R),0.999911
1066,912,post,16218,35117,26431,AL(R),0.984325
1067,2414,post,15453,36536,25555,AL(R),0.700285
1068,1315,post,14884,34368,25649,AL(R),0.810118
1069,3365,post,15392,35706,24945,AL(R),0.950189
1070,3648,post,15959,34397,25978,AL(R),0.996364
1071,2384,pre,16827,35558,25189,AL(R),0.993
1072,2417,post,15619,36518,25737,AL(R),0.748942
1073,4041,post,15390,36446,25665,AL(R),0.975885
1074,2384,post,16817,35557,25189,AL(R),0.355878
1075,1382,post,16320,35660,25178,AL(R),0.918526
1076,2974,post,16522,35652,25183,AL(R),0.877892
1077,3777,post,15725,34665,24961,AL(R),0.927199
